alloc,,robots,,perm,,reason,,time
696,,[r2, r3, r4, r5, r1],,[3, 11, 1, 2, 14],,noPlanSynthesised,,35180
1215,,[r2, r3, r4, r5, r1],,[1, 78, 2, 1, 101],,noPlanSynthesised,,308182
1158,,[r2, r3, r4, r5, r1],,[5, 22, 1, 2, 68],,noPlanSynthesised,,308355
201,,[r2, r3, r4, r5, r1],,[5, 79, 2, 2, 24],,noPlanSynthesised,,308546
1066,,[r2, r3, r4, r5, r1],,[5, 24, 2, 2, 7],,noPlanSynthesised,,308746
211,,[r2, r3, r4, r5, r1],,[3, 9, 1, 2, 17],,noPlanSynthesised,,309128
1340,,[r2, r3, r4, r5, r1],,[1424, 13, 2, 1, 1],,noPlanSynthesised,,309346
1318,,[r2, r3, r4, r5, r1],,[597, 100, 2, 2, 1],,noPlanSynthesised,,309581
762,,[r2, r3, r4, r5, r1],,[104, 6, 2, 1, 1],,noPlanSynthesised,,309761
1641,,[r2, r3, r4, r5, r1],,[1, 80, 2, 2, 672],,noPlanSynthesised,,310106
1014,,[r2, r3, r4, r5, r1],,[2, 19, 2, 2, 257],,noPlanSynthesised,,310399
820,,[r2, r3, r4, r5, r1],,[454, 6, 2, 2, 1],,noPlanSynthesised,,310519
1236,,[r2, r3, r4, r5, r1],,[1, 82, 2, 2, 84],,noPlanSynthesised,,310691
339,,[r2, r3, r4, r5, r1],,[43, 2, 2, 1, 1],,noPlanSynthesised,,310759
605,,[r2, r3, r4, r5, r1],,[7, 19, 2, 2, 1],,noPlanSynthesised,,311035
578,,[r2, r3, r4, r5, r1],,[61, 6, 2, 2, 4],,noPlanSynthesised,,311777
773,,[r2, r3, r4, r5, r1],,[618, 23, 2, 1, 2],,noPlanSynthesised,,312258
788,,[r2, r3, r4, r5, r1],,[4710, 6, 1, 1, 1],,noPlanSynthesised,,312355
96,,[r2, r3, r4, r5, r1],,[5, 10, 2, 1, 16],,noPlanSynthesised,,313123
454,,[r2, r3, r4, r5, r1],,[110, 11, 1, 1, 2],,noPlanSynthesised,,313413
495,,[r2, r3, r4, r5, r1],,[3, 15, 2, 2, 7],,noPlanSynthesised,,314174
1681,,[r2, r3, r4, r5, r1],,[2, 4, 1, 2, 323],,noPlanSynthesised,,314418
300,,[r2, r3, r4, r5, r1],,[14, 18, 1, 1, 15],,noPlanSynthesised,,314530
1680,,[r2, r3, r4, r5, r1],,[1, 1, 2, 1, 2116],,noPlanSynthesised,,314954
848,,[r2, r3, r4, r5, r1],,[22, 85, 2, 1, 6],,noPlanSynthesised,,315183
425,,[r2, r3, r4, r5, r1],,[5, 9, 1, 2, 21],,noPlanSynthesised,,315448
714,,[r2, r3, r4, r5, r1],,[325, 11, 1, 2, 1],,noPlanSynthesised,,315629
1626,,[r2, r3, r4, r5, r1],,[1, 19, 1, 1, 2360],,noPlanSynthesised,,315813
131,,[r2, r3, r4, r5, r1],,[46, 2, 1, 2, 3],,noPlanSynthesised,,315924
701,,[r2, r3, r4, r5, r1],,[86, 2, 1, 2, 5],,noPlanSynthesised,,316088
1481,,[r2, r3, r4, r5, r1],,[21, 99, 1, 2, 5],,noPlanSynthesised,,318225
662,,[r2, r3, r4, r5, r1],,[718, 6, 2, 1, 2],,noPlanSynthesised,,318483
344,,[r2, r3, r4, r5, r1],,[22, 6, 2, 2, 92],,noPlanSynthesised,,318577
857,,[r2, r3, r4, r5, r1],,[514, 6, 2, 1, 3],,noPlanSynthesised,,318687
231,,[r2, r3, r4, r5, r1],,[78, 23, 2, 2, 3],,noPlanSynthesised,,318727
450,,[r2, r3, r4, r5, r1],,[50, 18, 2, 2, 3],,noPlanSynthesised,,319062
1249,,[r2, r3, r4, r5, r1],,[1, 58, 1, 1, 63],,noPlanSynthesised,,319255
1529,,[r2, r3, r4, r5, r1],,[8, 1, 1, 2, 18],,noPlanSynthesised,,325727
943,,[r2, r3, r4, r5, r1],,[5, 1, 2, 1, 3],,noPlanSynthesised,,326568
837,,[r2, r3, r4, r5, r1],,[1075, 1, 1, 2, 2],,noPlanSynthesised,,326665
1249,,[r2, r3, r4, r5, r1],,[2, 38, 1, 2, 47],,noPlanSynthesised,,326853
1685,,[r2, r3, r4, r5, r1],,[18, 481, 2, 2, 1],,noPlanSynthesised,,326919
219,,[r2, r3, r4, r5, r1],,[11, 5, 1, 2, 20],,noPlanSynthesised,,327111
299,,[r2, r3, r4, r5, r1],,[13, 5, 2, 2, 100],,noPlanSynthesised,,327279
510,,[r2, r3, r4, r5, r1],,[6, 19, 2, 2, 2],,noPlanSynthesised,,327453
1692,,[r2, r3, r4, r5, r1],,[46, 47, 2, 2, 1],,noPlanSynthesised,,327728
188,,[r2, r3, r4, r5, r1],,[17, 16, 1, 1, 11],,noPlanSynthesised,,327985
13,,[r2, r3, r4, r5],,[634, 196, 2, 2],,noPlanSynthesised,,328000
47,,[r2, r3, r4, r5, r1],,[6, 6, 2, 1, 719],,noPlanSynthesised,,328104
347,,[r2, r3, r4, r5, r1],,[34, 5, 2, 2, 9],,noPlanSynthesised,,328199
959,,[r2, r3, r4, r5, r1],,[7, 3, 2, 2, 6],,noPlanSynthesised,,328276
713,,[r2, r3, r4, r5, r1],,[209, 3, 1, 2, 2],,noPlanSynthesised,,328327
407,,[r2, r3, r4, r5, r1],,[66, 2, 2, 1, 23],,noPlanSynthesised,,328386
114,,[r2, r3, r4, r5, r1],,[5, 1, 1, 1, 64],,noPlanSynthesised,,328448
645,,[r2, r3, r4, r5, r1],,[343, 4, 1, 2, 4],,noPlanSynthesised,,328537
1437,,[r2, r3, r4, r5, r1],,[3, 23, 2, 2, 3],,noPlanSynthesised,,328733
1492,,[r2, r3, r4, r5, r1],,[10, 7, 2, 2, 17],,noPlanSynthesised,,329104
1568,,[r2, r3, r4, r5, r1],,[85, 1, 2, 1, 6],,noPlanSynthesised,,329423
952,,[r2, r3, r4, r5, r1],,[1, 22, 2, 2, 149],,noPlanSynthesised,,332238
1651,,[r2, r3, r4, r5, r1],,[2, 21, 2, 2, 694],,noPlanSynthesised,,332476
756,,[r2, r3, r4, r5, r1],,[1518, 1, 2, 2, 2],,noPlanSynthesised,,332607
219,,[r2, r3, r4, r5, r1],,[19, 11, 2, 1, 18],,noPlanSynthesised,,332779
583,,[r2, r3, r4, r5, r1],,[18, 6, 1, 2, 23],,noPlanSynthesised,,332897
748,,[r2, r3, r4, r5, r1],,[451, 9, 2, 1, 1],,noPlanSynthesised,,333526
664,,[r2, r3, r4, r5, r1],,[56, 64, 1, 2, 1],,noPlanSynthesised,,333752
243,,[r2, r3, r4, r5, r1],,[12, 3, 2, 1, 4],,noPlanSynthesised,,333983
1316,,[r2, r3, r4, r5, r1],,[1117, 15, 1, 1, 1],,noPlanSynthesised,,334161
698,,[r2, r3, r4, r5, r1],,[53, 1, 1, 1, 4],,noPlanSynthesised,,334308
1262,,[r2, r3, r4, r5, r1],,[1, 580, 1, 2, 4],,noPlanSynthesised,,334388
1727,,[r2, r3, r4, r5, r1],,[1, 113, 1, 2, 41],,noPlanSynthesised,,334617
244,,[r2, r3, r4, r5, r1],,[1, 68, 1, 2, 2],,noPlanSynthesised,,334807
462,,[r2, r3, r4, r5, r1],,[54, 19, 2, 2, 4],,noPlanSynthesised,,334903
1577,,[r2, r3, r4, r5, r1],,[16, 38, 2, 1, 2],,noPlanSynthesised,,335155
86,,[r2, r3, r4, r5, r1],,[5, 5, 1, 1, 477],,noPlanSynthesised,,335168
1585,,[r2, r3, r4, r5, r1],,[21, 103, 2, 2, 5],,noPlanSynthesised,,335286
251,,[r2, r3, r4, r5, r1],,[20, 2, 2, 1, 16],,noPlanSynthesised,,336125
579,,[r2, r3, r4, r5, r1],,[94, 6, 2, 1, 21],,noPlanSynthesised,,336224
1359,,[r2, r3, r4, r5, r1],,[543, 18, 2, 2, 2],,noPlanSynthesised,,346949
1131,,[r2, r3, r4, r5, r1],,[3, 5, 2, 2, 78],,noPlanSynthesised,,347091
102,,[r2, r3, r4, r5, r1],,[4, 1, 1, 2, 44],,noPlanSynthesised,,347211
1661,,[r2, r3, r4, r5, r1],,[1, 19, 1, 2, 1908],,noPlanSynthesised,,347412
1383,,[r2, r3, r4, r5, r1],,[710, 93, 1, 2, 1],,noPlanSynthesised,,347615
1349,,[r2, r3, r4, r5, r1],,[20, 16, 2, 2, 1],,noPlanSynthesised,,347810
27,,[r2, r3, r4, r5, r1],,[5, 5, 1, 1, 393],,noPlanSynthesised,,347931
109,,[r2, r3, r4, r5, r1],,[8, 5, 2, 2, 101],,noPlanSynthesised,,348235
1294,,[r2, r3, r4, r5, r1],,[4, 18, 1, 2, 5],,noPlanSynthesised,,348940
229,,[r2, r3, r4, r5, r1],,[83, 5, 1, 2, 5],,noPlanSynthesised,,349003
412,,[r2, r3, r4, r5, r1],,[67, 1, 2, 2, 6],,noPlanSynthesised,,349073
334,,[r2, r3, r4, r5, r1],,[1, 9, 2, 2, 13],,noPlanSynthesised,,349575
1675,,[r2, r3, r4, r5, r1],,[2, 1, 2, 1, 454],,noPlanSynthesised,,353055
1365,,[r2, r3, r4, r5, r1],,[73, 99, 2, 1, 2],,noPlanSynthesised,,353620
480,,[r2, r3, r4, r5, r1],,[23, 6, 2, 2, 32],,noPlanSynthesised,,353770
1388,,[r2, r3, r4, r5, r1],,[163, 82, 2, 1, 1],,noPlanSynthesised,,353788
1423,,[r2, r3, r4, r5, r1],,[4, 20, 1, 2, 49],,noPlanSynthesised,,354030
1004,,[r2, r3, r4, r5, r1],,[1, 9, 2, 1, 116],,noPlanSynthesised,,354202
467,,[r2, r3, r4, r5, r1],,[116, 7, 2, 1, 4],,noPlanSynthesised,,354259
1332,,[r2, r3, r4, r5, r1],,[75, 2, 1, 2, 1],,noPlanSynthesised,,354412
570,,[r2, r3, r4, r5, r1],,[15, 18, 2, 1, 14],,noPlanSynthesised,,354707
933,,[r2, r3, r4, r5, r1],,[1, 2, 2, 2, 684],,noPlanSynthesised,,354921
973,,[r2, r3, r4, r5, r1],,[2, 48, 2, 1, 39],,noPlanSynthesised,,355915
466,,[r2, r3, r4, r5, r1],,[6, 7, 1, 2, 2],,noPlanSynthesised,,355979
574,,[r2, r3, r4, r5, r1],,[97, 22, 2, 1, 6],,noPlanSynthesised,,356250
1429,,[r2, r3, r4, r5, r1],,[21, 18, 1, 1, 3],,noPlanSynthesised,,356517
1134,,[r2, r3, r4, r5, r1],,[2, 3, 2, 2, 488],,noPlanSynthesised,,356645
1341,,[r2, r3, r4, r5, r1],,[901, 16, 1, 1, 1],,noPlanSynthesised,,356838
56,,[r2, r3, r4, r5, r1],,[6, 3, 2, 1, 14],,noPlanSynthesised,,357093
1399,,[r2, r3, r4, r5, r1],,[3804, 2, 1, 2, 1],,noPlanSynthesised,,357569
421,,[r2, r3, r4, r5, r1],,[13, 68, 2, 1, 1],,noPlanSynthesised,,357786
1172,,[r2, r3, r4, r5, r1],,[2, 17, 1, 1, 22],,noPlanSynthesised,,358050
343,,[r2, r3, r4, r5, r1],,[6, 59, 2, 1, 10],,noPlanSynthesised,,359015
619,,[r2, r3, r4, r5, r1],,[72, 24, 1, 1, 2],,noPlanSynthesised,,359985
25,,[r2, r3, r4, r5, r1],,[17, 2, 2, 1, 80],,noPlanSynthesised,,360095
427,,[r2, r3, r4, r5, r1],,[23, 2, 1, 1, 3],,noPlanSynthesised,,361976
702,,[r2, r3, r4, r5, r1],,[13, 96, 1, 2, 2],,noPlanSynthesised,,362639
176,,[r2, r3, r4, r5, r1],,[20, 5, 2, 1, 2],,noPlanSynthesised,,362737
1679,,[r2, r3, r4, r5, r1],,[1, 11, 1, 2, 58],,noPlanSynthesised,,363285
151,,[r2, r3, r4, r5, r1],,[4, 3, 1, 1, 22],,noPlanSynthesised,,363294
461,,[r2, r3, r4, r5, r1],,[77, 1, 1, 1, 2],,noPlanSynthesised,,363415
885,,[r2, r3, r4, r5, r1],,[357, 15, 1, 2, 2],,noPlanSynthesised,,363679
246,,[r2, r3, r4, r5, r1],,[1, 295, 2, 2, 2],,noPlanSynthesised,,363807
1322,,[r2, r3, r4, r5, r1],,[2675, 24, 1, 1, 1],,noPlanSynthesised,,364107
215,,[r2, r3, r4, r5, r1],,[1, 94, 2, 1, 6],,noPlanSynthesised,,364661
1191,,[r2, r3, r4, r5, r1],,[1, 1, 2, 1, 1351],,noPlanSynthesised,,364786
1146,,[r2, r3, r4, r5, r1],,[5, 2, 2, 1, 408],,noPlanSynthesised,,364905
594,,[r2, r3, r4, r5, r1],,[11, 18, 2, 1, 8],,noPlanSynthesised,,365102
1033,,[r2, r3, r4, r5, r1],,[1, 9, 1, 1, 425],,noPlanSynthesised,,365441
103,,[r2, r3, r4, r5, r1],,[101, 2, 2, 1, 14],,noPlanSynthesised,,365830
802,,[r2, r3, r4, r5, r1],,[60, 5, 1, 2, 12],,noPlanSynthesised,,366616
560,,[r2, r3, r4, r5, r1],,[93, 10, 1, 2, 6],,noPlanSynthesised,,367129
306,,[r2, r3, r4, r5, r1],,[5, 3, 2, 1, 197],,noPlanSynthesised,,367258
244,,[r2, r3, r4, r5, r1],,[9, 58, 1, 1, 2],,noPlanSynthesised,,367570
1051,,[r2, r3, r4, r5, r1],,[2, 11, 1, 2, 61],,noPlanSynthesised,,368154
998,,[r2, r3, r4, r5, r1],,[1, 6, 1, 1, 569],,noPlanSynthesised,,368288
920,,[r2, r3, r4, r5, r1],,[111, 5, 2, 2, 1],,noPlanSynthesised,,368646
835,,[r2, r3, r4, r5, r1],,[10, 11, 2, 2, 5],,noPlanSynthesised,,369607
1033,,[r2, r3, r4, r5, r1],,[2, 11, 2, 1, 330],,noPlanSynthesised,,369707
1558,,[r2, r3, r4, r5, r1],,[18, 4, 1, 2, 59],,noPlanSynthesised,,369844
792,,[r2, r3, r4, r5, r1],,[17, 12, 1, 1, 1],,noPlanSynthesised,,370138
1038,,[r2, r3, r4, r5, r1],,[1, 87, 1, 1, 100],,noPlanSynthesised,,370430
1038,,[r2, r3, r4, r5, r1],,[1, 100, 1, 2, 38],,noPlanSynthesised,,370929
1383,,[r2, r3, r4, r5, r1],,[349, 50, 1, 1, 1],,noPlanSynthesised,,371239
230,,[r2, r3, r4, r5, r1],,[17, 59, 2, 1, 5],,noPlanSynthesised,,371299
1226,,[r2, r3, r4, r5, r1],,[19, 5, 2, 2, 31],,noPlanSynthesised,,371355
72,,[r2, r3, r4, r5, r1],,[4, 16, 2, 2, 64],,noPlanSynthesised,,371644
831,,[r2, r3, r4, r5, r1],,[152, 5, 1, 2, 6],,noPlanSynthesised,,371813
16,,[r3, r4, r5, r1],,[3, 1, 2, 57044],,noPlanSynthesised,,371898
1585,,[r2, r3, r4, r5, r1],,[15, 36, 1, 2, 1],,noPlanSynthesised,,375948
626,,[r2, r3, r4, r5, r1],,[3, 16, 1, 1, 2],,noPlanSynthesised,,376518
616,,[r2, r3, r4, r5, r1],,[24, 78, 2, 1, 4],,noPlanSynthesised,,377796
772,,[r2, r3, r4, r5, r1],,[4333, 2, 2, 1, 2],,noPlanSynthesised,,377982
1114,,[r2, r3, r4, r5, r1],,[1, 15, 1, 1, 67],,noPlanSynthesised,,378217
1295,,[r2, r3, r4, r5, r1],,[1, 15, 2, 1, 15],,noPlanSynthesised,,378493
710,,[r2, r3, r4, r5, r1],,[11, 25, 2, 2, 4],,noPlanSynthesised,,379193
844,,[r2, r3, r4, r5, r1],,[142, 10, 1, 2, 1],,noPlanSynthesised,,379385
607,,[r2, r3, r4, r5, r1],,[119, 4, 1, 2, 4],,noPlanSynthesised,,380197
1227,,[r2, r3, r4, r5, r1],,[5, 13, 1, 1, 1],,noPlanSynthesised,,380955
1200,,[r2, r3, r4, r5, r1],,[3, 1, 1, 1, 105],,noPlanSynthesised,,381809
147,,[r2, r3, r4, r5, r1],,[12, 6, 2, 1, 20],,noPlanSynthesised,,381927
216,,[r2, r3, r4, r5, r1],,[54, 4, 1, 2, 20],,noPlanSynthesised,,381968
1564,,[r2, r3, r4, r5, r1],,[1, 10, 2, 2, 6],,noPlanSynthesised,,382237
456,,[r2, r3, r4, r5, r1],,[56, 2, 2, 1, 15],,noPlanSynthesised,,382288
1033,,[r2, r3, r4, r5, r1],,[1, 23, 1, 1, 585],,noPlanSynthesised,,382364
164,,[r2, r3, r4, r5, r1],,[3, 25, 2, 1, 14],,noPlanSynthesised,,383999
871,,[r2, r3, r4, r5, r1],,[87, 17, 2, 1, 6],,noPlanSynthesised,,384295
196,,[r2, r3, r4, r5, r1],,[252, 3, 1, 2, 1],,noPlanSynthesised,,384449
1335,,[r2, r3, r4, r5, r1],,[612, 23, 1, 2, 1],,noPlanSynthesised,,384699
592,,[r2, r3, r4, r5, r1],,[34, 2, 2, 2, 2],,noPlanSynthesised,,385264
1009,,[r2, r3, r4, r5, r1],,[5, 62, 2, 2, 19],,noPlanSynthesised,,385861
151,,[r2, r3, r4, r5, r1],,[2, 9, 2, 2, 48],,noPlanSynthesised,,385877
263,,[r2, r3, r4, r5, r1],,[63, 4, 1, 2, 1],,noPlanSynthesised,,386049
919,,[r2, r3, r4, r5, r1],,[4939, 2, 1, 1, 1],,noPlanSynthesised,,386132
1695,,[r2, r3, r4, r5, r1],,[256, 6, 2, 2, 4],,noPlanSynthesised,,386256
1533,,[r2, r3, r4, r5, r1],,[3, 10, 2, 2, 13],,noPlanSynthesised,,386538
749,,[r2, r3, r4, r5, r1],,[75, 15, 1, 2, 1],,noPlanSynthesised,,387035
1170,,[r2, r3, r4, r5, r1],,[3, 109, 2, 2, 13],,noPlanSynthesised,,387300
493,,[r2, r3, r4, r5, r1],,[618, 1, 1, 1, 5],,noPlanSynthesised,,387368
311,,[r2, r3, r4, r5, r1],,[1, 12, 2, 2, 6],,noPlanSynthesised,,387605
1317,,[r2, r3, r4, r5, r1],,[25960, 1, 2, 2, 1],,noPlanSynthesised,,387658
1206,,[r2, r3, r4, r5, r1],,[2, 3, 2, 1, 450],,noPlanSynthesised,,387871
1483,,[r2, r3, r4, r5, r1],,[12, 2, 1, 2, 17],,noPlanSynthesised,,389480
1495,,[r2, r3, r4, r5, r1],,[7, 103, 2, 1, 4],,noPlanSynthesised,,389778
64,,[r2, r3, r4, r5, r1],,[23, 2, 1, 2, 58],,noPlanSynthesised,,389914
213,,[r2, r3, r4, r5, r1],,[6, 119, 2, 2, 1],,noPlanSynthesised,,390185
1173,,[r2, r3, r4, r5, r1],,[4, 35, 2, 1, 22],,noPlanSynthesised,,390440
1544,,[r2, r3, r4, r5, r1],,[15, 24, 1, 2, 15],,noPlanSynthesised,,390766
883,,[r2, r3, r4, r5, r1],,[43, 7, 1, 1, 1],,noPlanSynthesised,,391246
1401,,[r2, r3, r4, r5, r1],,[2, 1, 2, 1, 34],,noPlanSynthesised,,391632
219,,[r2, r3, r4, r5, r1],,[14, 22, 2, 2, 12],,noPlanSynthesised,,392025
874,,[r2, r3, r4, r5, r1],,[438, 12, 2, 2, 1],,noPlanSynthesised,,392511
793,,[r2, r3, r4, r5, r1],,[653, 4, 2, 1, 2],,noPlanSynthesised,,392650
55,,[r2, r3, r4, r5, r1],,[19, 2, 1, 2, 59],,noPlanSynthesised,,392721
1238,,[r2, r3, r4, r5, r1],,[2, 18, 2, 2, 55],,noPlanSynthesised,,393018
1335,,[r2, r3, r4, r5, r1],,[3378, 18, 2, 2, 1],,noPlanSynthesised,,393318
292,,[r2, r3, r4, r5, r1],,[21, 6, 2, 1, 116],,noPlanSynthesised,,393413
781,,[r2, r3, r4, r5, r1],,[1699, 5, 1, 1, 2],,noPlanSynthesised,,393487
1536,,[r2, r3, r4, r5, r1],,[23, 8, 2, 1, 9],,noPlanSynthesised,,394358
583,,[r2, r3, r4, r5, r1],,[13, 5, 1, 2, 9],,noPlanSynthesised,,394460
816,,[r2, r3, r4, r5, r1],,[11, 66, 1, 1, 2],,noPlanSynthesised,,395703
933,,[r2, r3, r4, r5, r1],,[3, 4, 1, 2, 103],,noPlanSynthesised,,395843
1336,,[r2, r3, r4, r5, r1],,[30912, 6, 2, 1, 1],,noPlanSynthesised,,396116
517,,[r2, r3, r4, r5, r1],,[6, 110, 2, 1, 6],,noPlanSynthesised,,397738
1513,,[r2, r3, r4, r5, r1],,[1, 63, 1, 2, 3],,noPlanSynthesised,,400743
383,,[r2, r3, r4, r5, r1],,[14, 15, 1, 1, 2],,noPlanSynthesised,,400927
850,,[r2, r3, r4, r5, r1],,[6, 4, 1, 1, 9],,noPlanSynthesised,,401234
526,,[r2, r3, r4, r5, r1],,[28, 4, 1, 2, 3],,noPlanSynthesised,,401921
399,,[r2, r3, r4, r5, r1],,[19, 2, 1, 1, 6],,noPlanSynthesised,,402037
531,,[r2, r3, r4, r5, r1],,[2, 106, 2, 2, 15],,noPlanSynthesised,,402286
318,,[r2, r3, r4, r5, r1],,[18, 5, 1, 2, 2],,noPlanSynthesised,,402466
526,,[r2, r3, r4, r5, r1],,[2, 5, 2, 1, 3],,noPlanSynthesised,,406856
65,,[r2, r3, r4, r5, r1],,[5, 16, 2, 1, 41],,noPlanSynthesised,,409672
757,,[r2, r3, r4, r5, r1],,[720, 17, 2, 2, 2],,noPlanSynthesised,,410349
930,,[r2, r3, r4, r5, r1],,[5, 2, 2, 1, 683],,noPlanSynthesised,,410449
966,,[r2, r3, r4, r5, r1],,[2, 1, 1, 1, 105],,noPlanSynthesised,,410544
253,,[r2, r3, r4, r5, r1],,[25, 3, 2, 2, 20],,noPlanSynthesised,,410643
296,,[r2, r3, r4, r5, r1],,[14, 6, 1, 2, 21],,noPlanSynthesised,,411056
1095,,[r2, r3, r4, r5, r1],,[1, 18, 1, 1, 214],,noPlanSynthesised,,411428
454,,[r2, r3, r4, r5, r1],,[102, 20, 2, 1, 3],,noPlanSynthesised,,412627
1291,,[r2, r3, r4, r5, r1],,[6, 20, 1, 2, 17],,noPlanSynthesised,,417520
1522,,[r2, r3, r4, r5, r1],,[77, 4, 2, 1, 11],,noPlanSynthesised,,417695
830,,[r2, r3, r4, r5, r1],,[81, 3, 2, 2, 1],,noPlanSynthesised,,417813
1493,,[r2, r3, r4, r5, r1],,[16, 13, 2, 2, 21],,noPlanSynthesised,,418168
1058,,[r2, r3, r4, r5, r1],,[15, 11, 1, 1, 17],,noPlanSynthesised,,418392
1397,,[r2, r3, r4, r5, r1],,[398, 56, 1, 1, 1],,noPlanSynthesised,,418619
709,,[r2, r3, r4, r5, r1],,[4, 17, 2, 2, 4],,noPlanSynthesised,,423948
1396,,[r2, r3, r4, r5, r1],,[461, 100, 1, 2, 1],,noPlanSynthesised,,424410
1571,,[r2, r3, r4, r5, r1],,[6, 80, 1, 2, 4],,noPlanSynthesised,,430759
449,,[r2, r3, r4, r5, r1],,[96, 1, 2, 1, 6],,noPlanSynthesised,,435230
859,,[r2, r3, r4, r5, r1],,[624, 4, 1, 2, 2],,noPlanSynthesised,,435340
856,,[r2, r3, r4, r5, r1],,[20, 4, 2, 1, 21],,noPlanSynthesised,,436340
114,,[r2, r3, r4, r5, r1],,[24, 3, 1, 1, 6],,noPlanSynthesised,,436509
1659,,[r2, r3, r4, r5, r1],,[1, 12, 2, 2, 4066],,noPlanSynthesised,,436863
43,,[r2, r3, r4, r5, r1],,[14, 1, 2, 2, 24],,noPlanSynthesised,,436993
392,,[r2, r3, r4, r5, r1],,[4, 13, 2, 2, 21],,noPlanSynthesised,,437350
990,,[r2, r3, r4, r5, r1],,[1, 674, 2, 2, 7],,noPlanSynthesised,,437428
323,,[r2, r3, r4, r5, r1],,[1, 15, 1, 1, 7],,noPlanSynthesised,,437897
1195,,[r2, r3, r4, r5, r1],,[1, 3, 2, 1, 3915],,noPlanSynthesised,,438060
604,,[r2, r3, r4, r5, r1],,[594, 4, 2, 2, 5],,noPlanSynthesised,,438140
278,,[r2, r3, r4, r5, r1],,[2, 1, 2, 1, 71],,noPlanSynthesised,,438272
1247,,[r2, r3, r4, r5, r1],,[5, 6, 1, 2, 54],,noPlanSynthesised,,438569
190,,[r2, r3, r4, r5, r1],,[446, 3, 2, 2, 4],,noPlanSynthesised,,438623
392,,[r2, r3, r4, r5, r1],,[6, 107, 2, 2, 21],,noPlanSynthesised,,439022
742,,[r2, r3, r4, r5, r1],,[18, 48, 2, 1, 1],,noPlanSynthesised,,439961
147,,[r2, r3, r4, r5, r1],,[65, 4, 2, 1, 11],,noPlanSynthesised,,440148
1457,,[r2, r3, r4, r5, r1],,[3, 116, 2, 2, 4],,noPlanSynthesised,,440706
336,,[r2, r3, r4, r5, r1],,[3, 13, 2, 2, 119],,noPlanSynthesised,,441212
748,,[r2, r3, r4, r5, r1],,[101, 24, 1, 2, 1],,noPlanSynthesised,,442494
1531,,[r2, r3, r4, r5, r1],,[5, 33, 1, 1, 4],,noPlanSynthesised,,443351
471,,[r2, r3, r4, r5, r1],,[7, 1, 2, 2, 63],,noPlanSynthesised,,443473
1340,,[r2, r3, r4, r5, r1],,[3245, 8, 2, 2, 1],,noPlanSynthesised,,443703
1176,,[r2, r3, r4, r5, r1],,[2, 8, 1, 1, 60],,noPlanSynthesised,,444027
415,,[r2, r3, r4, r5, r1],,[10, 13, 2, 2, 19],,noPlanSynthesised,,445599
147,,[r2, r3, r4, r5, r1],,[90, 1, 1, 1, 2],,noPlanSynthesised,,445792
468,,[r2, r3, r4, r5, r1],,[21, 21, 1, 1, 1],,noPlanSynthesised,,446037
1534,,[r2, r3, r4, r5, r1],,[19, 15, 2, 1, 14],,noPlanSynthesised,,446224
234,,[r2, r3, r4, r5, r1],,[4, 5, 2, 2, 6],,noPlanSynthesised,,447160
61,,[r2, r3, r4, r5, r1],,[1, 1, 2, 2, 16],,noPlanSynthesised,,447362
736,,[r2, r3, r4, r5, r1],,[37, 14, 2, 2, 3],,noPlanSynthesised,,447716
1573,,[r2, r3, r4, r5, r1],,[5, 23, 1, 2, 22],,noPlanSynthesised,,447957
986,,[r2, r3, r4, r5, r1],,[2, 21, 2, 1, 663],,noPlanSynthesised,,448151
542,,[r2, r3, r4, r5, r1],,[6, 2, 2, 2, 6],,noPlanSynthesised,,448388
1726,,[r2, r3, r4, r5, r1],,[5, 18, 1, 2, 57],,noPlanSynthesised,,448667
987,,[r2, r3, r4, r5, r1],,[17, 1, 1, 1, 69],,noPlanSynthesised,,448872
1194,,[r2, r3, r4, r5, r1],,[2, 22, 2, 1, 503],,noPlanSynthesised,,449023
86,,[r2, r3, r4, r5, r1],,[4, 4, 2, 2, 364],,noPlanSynthesised,,449048
845,,[r2, r3, r4, r5, r1],,[5, 697, 1, 2, 1],,noPlanSynthesised,,449134
712,,[r2, r3, r4, r5, r1],,[305, 3, 2, 2, 2],,noPlanSynthesised,,449803
1031,,[r2, r3, r4, r5, r1],,[2, 3, 1, 2, 630],,noPlanSynthesised,,450275
190,,[r2, r3, r4, r5, r1],,[518, 1, 2, 2, 5],,noPlanSynthesised,,450360
448,,[r2, r3, r4, r5, r1],,[10, 83, 2, 1, 4],,noPlanSynthesised,,450629
1024,,[r2, r3, r4, r5, r1],,[1, 16, 1, 2, 113],,noPlanSynthesised,,450851
316,,[r2, r3, r4, r5, r1],,[8, 5, 2, 2, 7],,noPlanSynthesised,,450963
1685,,[r2, r3, r4, r5, r1],,[8, 275, 1, 1, 1],,noPlanSynthesised,,451425
1605,,[r2, r3, r4, r5, r1],,[1, 15, 1, 2, 1167],,noPlanSynthesised,,453649
959,,[r2, r3, r4, r5, r1],,[7, 2, 1, 2, 72],,noPlanSynthesised,,453791
241,,[r2, r3, r4, r5, r1],,[12, 7, 1, 2, 1],,noPlanSynthesised,,454120
1064,,[r2, r3, r4, r5, r1],,[24, 19, 2, 2, 1],,noPlanSynthesised,,455210
539,,[r2, r3, r4, r5, r1],,[1, 5, 1, 2, 2905],,noPlanSynthesised,,455368
