alloc,,robots,,perm,,reason,,time
1,,[r2, r3, r4, r5, r1],,[12, 134, 14, 2, 2],,noPlanSynthesised,,20785
3,,[r2, r3, r4, r5, r1],,[5, 52, 5, 2, 1],,noPlanSynthesised,,86015
3,,[r2, r3, r4, r5, r1],,[10, 77, 10, 1, 1],,noPlanSynthesised,,86347
3,,[r2, r3, r4, r5, r1],,[1, 9, 3, 16, 4],,noPlanSynthesised,,86485
3,,[r2, r3, r4, r5, r1],,[23, 112, 8, 18, 3],,noPlanSynthesised,,86660
3,,[r2, r3, r4, r5, r1],,[1, 28, 23, 7, 5],,noPlanSynthesised,,86805
3,,[r2, r3, r4, r5, r1],,[7, 50, 2, 13, 3],,noPlanSynthesised,,86952
3,,[r2, r3, r4, r5, r1],,[7, 19, 8, 21, 6],,noPlanSynthesised,,87208
3,,[r2, r3, r4, r5, r1],,[1, 58, 2, 18, 2],,noPlanSynthesised,,87381
3,,[r2, r3, r4, r5, r1],,[23, 68, 24, 11, 2],,noPlanSynthesised,,87474
3,,[r2, r3, r4, r5, r1],,[22, 78, 13, 24, 5],,noPlanSynthesised,,87557
3,,[r2, r3, r4, r5, r1],,[6, 12, 16, 6, 4],,noPlanSynthesised,,87681
3,,[r2, r3, r4, r5, r1],,[11, 20, 11, 3, 1],,noPlanSynthesised,,92099
3,,[r2, r3, r4, r5, r1],,[18, 115, 15, 5, 2],,noPlanSynthesised,,92386
3,,[r2, r3, r4, r5, r1],,[15, 101, 14, 15, 2],,noPlanSynthesised,,92555
3,,[r2, r3, r4, r5, r1],,[5, 7, 2, 5, 3],,noPlanSynthesised,,92807
3,,[r2, r3, r4, r5, r1],,[8, 21, 1, 2, 3],,noPlanSynthesised,,93315
3,,[r2, r3, r4, r5, r1],,[14, 1, 22, 5, 2],,noPlanSynthesised,,93592
3,,[r2, r3, r4, r5, r1],,[9, 31, 3, 11, 4],,noPlanSynthesised,,93949
3,,[r2, r3, r4, r5, r1],,[18, 2, 13, 20, 5],,noPlanSynthesised,,94223
3,,[r2, r3, r4, r5, r1],,[16, 60, 6, 2, 5],,noPlanSynthesised,,94452
3,,[r2, r3, r4, r5, r1],,[20, 5, 5, 13, 3],,noPlanSynthesised,,94804
3,,[r2, r3, r4, r5, r1],,[8, 14, 6, 22, 1],,noPlanSynthesised,,95080
3,,[r2, r3, r4, r5, r1],,[11, 72, 21, 9, 2],,noPlanSynthesised,,95249
4,,[r3, r4, r5, r1],,[11, 11, 1, 21558],,noPlanSynthesised,,95489
4,,[r3, r4, r5, r1],,[19, 20, 6, 39258],,noPlanSynthesised,,95568
4,,[r3, r4, r5, r1],,[3, 4, 23, 16761],,noPlanSynthesised,,95616
4,,[r3, r4, r5, r1],,[16, 5, 13, 21473],,noPlanSynthesised,,95680
4,,[r3, r4, r5, r1],,[7, 5, 24, 40107],,noPlanSynthesised,,95741
4,,[r3, r4, r5, r1],,[20, 4, 1, 18765],,noPlanSynthesised,,95790
4,,[r3, r4, r5, r1],,[16, 12, 4, 21836],,noPlanSynthesised,,95839
4,,[r3, r4, r5, r1],,[6, 1, 21, 25742],,noPlanSynthesised,,95870
4,,[r3, r4, r5, r1],,[18, 16, 19, 25421],,noPlanSynthesised,,95899
4,,[r3, r4, r5, r1],,[6, 19, 21, 1576],,noPlanSynthesised,,95951
4,,[r3, r4, r5, r1],,[11, 2, 16, 25683],,noPlanSynthesised,,95973
4,,[r3, r4, r5, r1],,[24, 22, 18, 25455],,noPlanSynthesised,,96008
4,,[r3, r4, r5, r1],,[18, 14, 22, 39669],,noPlanSynthesised,,96038
4,,[r3, r4, r5, r1],,[8, 21, 4, 29003],,noPlanSynthesised,,96099
4,,[r3, r4, r5, r1],,[10, 19, 4, 24185],,noPlanSynthesised,,96141
4,,[r3, r4, r5, r1],,[22, 15, 23, 34421],,noPlanSynthesised,,96176
4,,[r3, r4, r5, r1],,[6, 22, 3, 36506],,noPlanSynthesised,,96213
4,,[r3, r4, r5, r1],,[9, 21, 9, 3383],,noPlanSynthesised,,96237
4,,[r3, r4, r5, r1],,[4, 11, 12, 14916],,noPlanSynthesised,,96278
4,,[r3, r4, r5, r1],,[5, 10, 15, 15792],,noPlanSynthesised,,96320
4,,[r3, r4, r5, r1],,[12, 12, 12, 18518],,noPlanSynthesised,,96345
4,,[r3, r4, r5, r1],,[15, 9, 21, 30989],,noPlanSynthesised,,96365
4,,[r3, r4, r5, r1],,[24, 22, 9, 13022],,noPlanSynthesised,,96393
4,,[r3, r4, r5, r1],,[13, 10, 13, 8401],,noPlanSynthesised,,96434
4,,[r3, r4, r5, r1],,[3, 3, 19, 5600],,noPlanSynthesised,,96481
4,,[r3, r4, r5, r1],,[16, 6, 4, 13197],,noPlanSynthesised,,96502
4,,[r3, r4, r5, r1],,[20, 11, 14, 14863],,noPlanSynthesised,,96524
4,,[r3, r4, r5, r1],,[11, 6, 2, 39335],,noPlanSynthesised,,96547
4,,[r3, r4, r5, r1],,[10, 1, 20, 22802],,noPlanSynthesised,,96607
4,,[r3, r4, r5, r1],,[3, 15, 8, 16535],,noPlanSynthesised,,96678
4,,[r3, r4, r5, r1],,[22, 3, 14, 22464],,noPlanSynthesised,,96734
4,,[r3, r4, r5, r1],,[14, 15, 1, 5285],,noPlanSynthesised,,96763
4,,[r3, r4, r5, r1],,[6, 10, 17, 39267],,noPlanSynthesised,,96789
4,,[r3, r4, r5, r1],,[14, 9, 19, 16300],,noPlanSynthesised,,96819
4,,[r3, r4, r5, r1],,[22, 13, 2, 4729],,noPlanSynthesised,,96851
4,,[r3, r4, r5, r1],,[5, 5, 5, 38618],,noPlanSynthesised,,96881
4,,[r3, r4, r5, r1],,[14, 18, 13, 5229],,noPlanSynthesised,,96905
4,,[r3, r4, r5, r1],,[24, 16, 24, 39021],,noPlanSynthesised,,96929
4,,[r3, r4, r5, r1],,[9, 21, 15, 8802],,noPlanSynthesised,,96960
4,,[r3, r4, r5, r1],,[14, 10, 16, 30710],,noPlanSynthesised,,96983
4,,[r3, r4, r5, r1],,[1, 6, 1, 21864],,noPlanSynthesised,,97053
4,,[r3, r4, r5, r1],,[16, 2, 10, 6297],,noPlanSynthesised,,97122
4,,[r3, r4, r5, r1],,[6, 7, 13, 36292],,noPlanSynthesised,,97163
4,,[r3, r4, r5, r1],,[8, 12, 5, 16203],,noPlanSynthesised,,97202
4,,[r3, r4, r5, r1],,[22, 3, 16, 2604],,noPlanSynthesised,,97222
4,,[r3, r4, r5, r1],,[11, 3, 11, 1042],,noPlanSynthesised,,97254
4,,[r3, r4, r5, r1],,[11, 8, 16, 38152],,noPlanSynthesised,,97289
4,,[r3, r4, r5, r1],,[1, 6, 22, 31304],,noPlanSynthesised,,97323
4,,[r3, r4, r5, r1],,[10, 21, 22, 11058],,noPlanSynthesised,,97351
4,,[r3, r4, r5, r1],,[9, 6, 5, 37720],,noPlanSynthesised,,97371
4,,[r3, r4, r5, r1],,[8, 12, 11, 26934],,noPlanSynthesised,,97392
4,,[r3, r4, r5, r1],,[16, 14, 14, 1407],,noPlanSynthesised,,97415
4,,[r3, r4, r5, r1],,[13, 1, 12, 8978],,noPlanSynthesised,,97435
4,,[r3, r4, r5, r1],,[8, 2, 3, 37260],,noPlanSynthesised,,97468
4,,[r3, r4, r5, r1],,[18, 16, 23, 33655],,noPlanSynthesised,,97486
4,,[r3, r4, r5, r1],,[18, 8, 23, 23199],,noPlanSynthesised,,97503
4,,[r3, r4, r5, r1],,[4, 10, 12, 17285],,noPlanSynthesised,,97523
4,,[r3, r4, r5, r1],,[7, 17, 24, 36589],,noPlanSynthesised,,97550
4,,[r3, r4, r5, r1],,[8, 24, 22, 10770],,noPlanSynthesised,,97589
4,,[r3, r4, r5, r1],,[16, 24, 20, 4346],,noPlanSynthesised,,97623
4,,[r3, r4, r5, r1],,[23, 6, 2, 9060],,noPlanSynthesised,,97651
4,,[r3, r4, r5, r1],,[19, 1, 14, 21341],,noPlanSynthesised,,97679
4,,[r3, r4, r5, r1],,[17, 9, 5, 30961],,noPlanSynthesised,,97705
4,,[r3, r4, r5, r1],,[7, 3, 23, 15871],,noPlanSynthesised,,97728
4,,[r3, r4, r5, r1],,[19, 9, 8, 33318],,noPlanSynthesised,,97747
4,,[r3, r4, r5, r1],,[12, 22, 15, 37083],,noPlanSynthesised,,97767
4,,[r3, r4, r5, r1],,[19, 23, 21, 19485],,noPlanSynthesised,,97781
4,,[r3, r4, r5, r1],,[5, 21, 3, 14783],,noPlanSynthesised,,97798
4,,[r3, r4, r5, r1],,[8, 23, 16, 29028],,noPlanSynthesised,,97819
4,,[r3, r4, r5, r1],,[23, 13, 22, 30858],,noPlanSynthesised,,97847
4,,[r3, r4, r5, r1],,[20, 15, 16, 32572],,noPlanSynthesised,,97868
4,,[r3, r4, r5, r1],,[9, 4, 10, 31979],,noPlanSynthesised,,97887
4,,[r3, r4, r5, r1],,[11, 6, 13, 10967],,noPlanSynthesised,,97910
4,,[r3, r4, r5, r1],,[20, 2, 22, 13352],,noPlanSynthesised,,97939
4,,[r3, r4, r5, r1],,[12, 5, 1, 17305],,noPlanSynthesised,,98017
4,,[r3, r4, r5, r1],,[10, 18, 7, 27604],,noPlanSynthesised,,98036
4,,[r3, r4, r5, r1],,[20, 17, 1, 24792],,noPlanSynthesised,,98070
4,,[r3, r4, r5, r1],,[1, 9, 8, 17174],,noPlanSynthesised,,98086
4,,[r3, r4, r5, r1],,[15, 14, 19, 7452],,noPlanSynthesised,,98103
4,,[r3, r4, r5, r1],,[23, 22, 12, 2280],,noPlanSynthesised,,98123
4,,[r3, r4, r5, r1],,[9, 13, 15, 9183],,noPlanSynthesised,,98141
4,,[r3, r4, r5, r1],,[12, 24, 24, 16598],,noPlanSynthesised,,98176
4,,[r3, r4, r5, r1],,[22, 14, 8, 30284],,noPlanSynthesised,,98195
4,,[r3, r4, r5, r1],,[13, 19, 12, 33851],,noPlanSynthesised,,98212
4,,[r3, r4, r5, r1],,[24, 22, 10, 31363],,noPlanSynthesised,,98244
4,,[r3, r4, r5, r1],,[13, 10, 16, 30343],,noPlanSynthesised,,98266
4,,[r3, r4, r5, r1],,[23, 10, 3, 14931],,noPlanSynthesised,,98293
4,,[r3, r4, r5, r1],,[3, 13, 9, 38906],,noPlanSynthesised,,98314
4,,[r3, r4, r5, r1],,[15, 2, 19, 5631],,noPlanSynthesised,,98333
4,,[r3, r4, r5, r1],,[16, 21, 3, 29417],,noPlanSynthesised,,98367
4,,[r3, r4, r5, r1],,[7, 14, 6, 6906],,noPlanSynthesised,,98385
4,,[r3, r4, r5, r1],,[16, 3, 13, 37880],,noPlanSynthesised,,98405
4,,[r3, r4, r5, r1],,[6, 12, 22, 26410],,noPlanSynthesised,,98429
4,,[r3, r4, r5, r1],,[6, 4, 18, 10975],,noPlanSynthesised,,98448
4,,[r3, r4, r5, r1],,[6, 15, 19, 28839],,noPlanSynthesised,,98465
4,,[r3, r4, r5, r1],,[10, 15, 20, 19237],,noPlanSynthesised,,98522
4,,[r3, r4, r5, r1],,[19, 1, 5, 764],,noPlanSynthesised,,98541
4,,[r3, r4, r5, r1],,[12, 20, 17, 2919],,noPlanSynthesised,,98564
4,,[r3, r4, r5, r1],,[19, 17, 13, 35429],,noPlanSynthesised,,98579
4,,[r3, r4, r5, r1],,[23, 22, 24, 38929],,noPlanSynthesised,,98658
5,,[r2, r3, r4, r5, r1],,[4, 69, 18, 24, 9],,noPlanSynthesised,,99460
5,,[r2, r3, r4, r5, r1],,[2, 74, 3, 10, 9],,noPlanSynthesised,,99772
5,,[r2, r3, r4, r5, r1],,[6, 84, 15, 22, 3],,noPlanSynthesised,,100126
5,,[r2, r3, r4, r5, r1],,[1, 120, 14, 15, 3],,noPlanSynthesised,,106518
5,,[r2, r3, r4, r5, r1],,[3, 26, 15, 2, 12],,noPlanSynthesised,,107301
5,,[r2, r3, r4, r5, r1],,[2, 68, 19, 15, 17],,noPlanSynthesised,,107594
5,,[r2, r3, r4, r5, r1],,[3, 16, 5, 23, 9],,noPlanSynthesised,,108007
5,,[r2, r3, r4, r5, r1],,[5, 9, 24, 12, 14],,noPlanSynthesised,,108188
5,,[r2, r3, r4, r5, r1],,[4, 53, 4, 12, 15],,noPlanSynthesised,,108552
5,,[r2, r3, r4, r5, r1],,[6, 40, 5, 2, 13],,noPlanSynthesised,,114467
5,,[r2, r3, r4, r5, r1],,[4, 48, 2, 2, 18],,noPlanSynthesised,,114921
5,,[r2, r3, r4, r5, r1],,[1, 87, 17, 4, 23],,noPlanSynthesised,,115371
5,,[r2, r3, r4, r5, r1],,[6, 48, 24, 11, 21],,noPlanSynthesised,,115822
5,,[r2, r3, r4, r5, r1],,[2, 95, 17, 11, 4],,noPlanSynthesised,,116199
5,,[r2, r3, r4, r5, r1],,[1, 38, 6, 13, 6],,noPlanSynthesised,,116672
5,,[r2, r3, r4, r5, r1],,[5, 86, 20, 16, 10],,noPlanSynthesised,,116834
5,,[r2, r3, r4, r5, r1],,[5, 98, 1, 21, 12],,noPlanSynthesised,,116960
5,,[r2, r3, r4, r5, r1],,[1, 4, 2, 17, 13],,noPlanSynthesised,,117374
5,,[r2, r3, r4, r5, r1],,[5, 70, 2, 6, 13],,noPlanSynthesised,,119022
5,,[r2, r3, r4, r5, r1],,[4, 113, 10, 9, 13],,noPlanSynthesised,,119189
5,,[r2, r3, r4, r5, r1],,[5, 63, 13, 21, 14],,noPlanSynthesised,,119483
5,,[r2, r3, r4, r5, r1],,[6, 16, 2, 23, 3],,noPlanSynthesised,,125021
5,,[r2, r3, r4, r5, r1],,[6, 72, 14, 9, 16],,noPlanSynthesised,,125826
5,,[r2, r3, r4, r5, r1],,[2, 86, 18, 10, 23],,noPlanSynthesised,,126129
5,,[r2, r3, r4, r5, r1],,[3, 28, 21, 2, 12],,noPlanSynthesised,,126450
5,,[r2, r3, r4, r5, r1],,[4, 27, 15, 19, 12],,noPlanSynthesised,,126572
5,,[r2, r3, r4, r5, r1],,[2, 103, 5, 23, 13],,noPlanSynthesised,,126698
5,,[r2, r3, r4, r5, r1],,[4, 3, 4, 6, 15],,noPlanSynthesised,,126915
5,,[r2, r3, r4, r5, r1],,[1, 72, 2, 19, 23],,noPlanSynthesised,,127254
5,,[r2, r3, r4, r5, r1],,[4, 48, 4, 4, 2],,noPlanSynthesised,,127432
5,,[r2, r3, r4, r5, r1],,[2, 49, 7, 3, 21],,noPlanSynthesised,,127526
5,,[r2, r3, r4, r5, r1],,[1, 39, 17, 14, 18],,noPlanSynthesised,,127793
5,,[r2, r3, r4, r5, r1],,[1, 109, 22, 14, 4],,noPlanSynthesised,,128048
5,,[r2, r3, r4, r5, r1],,[2, 54, 3, 15, 12],,noPlanSynthesised,,128116
5,,[r2, r3, r4, r5, r1],,[2, 113, 2, 22, 3],,noPlanSynthesised,,128184
5,,[r2, r3, r4, r5, r1],,[6, 70, 13, 6, 21],,noPlanSynthesised,,132711
5,,[r2, r3, r4, r5, r1],,[2, 109, 18, 6, 19],,noPlanSynthesised,,133117
5,,[r2, r3, r4, r5, r1],,[4, 31, 7, 22, 22],,noPlanSynthesised,,133374
5,,[r2, r3, r4, r5, r1],,[2, 87, 21, 19, 10],,noPlanSynthesised,,133460
5,,[r2, r3, r4, r5, r1],,[5, 53, 5, 13, 18],,noPlanSynthesised,,133551
5,,[r2, r3, r4, r5, r1],,[2, 16, 7, 19, 19],,noPlanSynthesised,,133831
5,,[r2, r3, r4, r5, r1],,[6, 63, 22, 14, 3],,noPlanSynthesised,,134265
5,,[r2, r3, r4, r5, r1],,[5, 80, 11, 6, 19],,noPlanSynthesised,,135375
5,,[r2, r3, r4, r5, r1],,[2, 117, 12, 24, 14],,noPlanSynthesised,,135543
5,,[r2, r3, r4, r5, r1],,[5, 106, 19, 3, 13],,noPlanSynthesised,,135705
5,,[r2, r3, r4, r5, r1],,[1, 58, 20, 11, 3],,noPlanSynthesised,,136020
5,,[r2, r3, r4, r5, r1],,[4, 112, 1, 13, 11],,noPlanSynthesised,,136257
5,,[r2, r3, r4, r5, r1],,[5, 103, 16, 17, 15],,noPlanSynthesised,,136403
5,,[r2, r3, r4, r5, r1],,[1, 42, 18, 24, 4],,noPlanSynthesised,,136655
5,,[r2, r3, r4, r5, r1],,[5, 33, 20, 9, 16],,noPlanSynthesised,,136767
5,,[r2, r3, r4, r5, r1],,[1, 84, 3, 2, 5],,noPlanSynthesised,,137053
5,,[r2, r3, r4, r5, r1],,[4, 36, 2, 1, 12],,noPlanSynthesised,,137493
5,,[r2, r3, r4, r5, r1],,[1, 61, 22, 2, 6],,noPlanSynthesised,,140356
5,,[r2, r3, r4, r5, r1],,[2, 66, 7, 10, 3],,noPlanSynthesised,,140818
5,,[r2, r3, r4, r5, r1],,[5, 85, 9, 7, 24],,noPlanSynthesised,,141060
5,,[r2, r3, r4, r5, r1],,[1, 112, 11, 7, 5],,noPlanSynthesised,,141574
5,,[r2, r3, r4, r5, r1],,[6, 98, 4, 12, 9],,noPlanSynthesised,,142029
5,,[r2, r3, r4, r5, r1],,[5, 67, 16, 15, 20],,noPlanSynthesised,,142210
5,,[r2, r3, r4, r5, r1],,[5, 15, 9, 8, 15],,noPlanSynthesised,,142506
5,,[r2, r3, r4, r5, r1],,[6, 115, 3, 18, 10],,noPlanSynthesised,,143159
5,,[r2, r3, r4, r5, r1],,[1, 40, 20, 12, 4],,noPlanSynthesised,,146863
5,,[r2, r3, r4, r5, r1],,[4, 35, 15, 12, 24],,noPlanSynthesised,,147371
5,,[r2, r3, r4, r5, r1],,[6, 81, 1, 7, 24],,noPlanSynthesised,,152333
5,,[r2, r3, r4, r5, r1],,[2, 83, 4, 19, 24],,noPlanSynthesised,,152643
5,,[r2, r3, r4, r5, r1],,[6, 114, 12, 18, 16],,noPlanSynthesised,,153157
5,,[r2, r3, r4, r5, r1],,[1, 102, 2, 20, 4],,noPlanSynthesised,,153554
5,,[r2, r3, r4, r5, r1],,[5, 61, 3, 10, 11],,noPlanSynthesised,,154417
5,,[r2, r3, r4, r5, r1],,[5, 48, 12, 8, 15],,noPlanSynthesised,,154523
5,,[r2, r3, r4, r5, r1],,[4, 3, 1, 2, 11],,noPlanSynthesised,,154747
5,,[r2, r3, r4, r5, r1],,[4, 90, 19, 22, 22],,noPlanSynthesised,,155080
5,,[r2, r3, r4, r5, r1],,[5, 16, 20, 24, 1],,noPlanSynthesised,,155290
5,,[r2, r3, r4, r5, r1],,[4, 101, 15, 6, 24],,noPlanSynthesised,,155633
5,,[r2, r3, r4, r5, r1],,[5, 29, 12, 4, 18],,noPlanSynthesised,,155734
5,,[r2, r3, r4, r5, r1],,[1, 42, 19, 2, 11],,noPlanSynthesised,,156019
5,,[r2, r3, r4, r5, r1],,[6, 60, 3, 1, 7],,noPlanSynthesised,,161734
5,,[r2, r3, r4, r5, r1],,[5, 112, 19, 15, 10],,noPlanSynthesised,,162082
5,,[r2, r3, r4, r5, r1],,[1, 100, 5, 2, 24],,noPlanSynthesised,,166018
5,,[r2, r3, r4, r5, r1],,[2, 86, 21, 4, 12],,noPlanSynthesised,,166434
5,,[r2, r3, r4, r5, r1],,[3, 73, 3, 20, 5],,noPlanSynthesised,,166725
5,,[r2, r3, r4, r5, r1],,[2, 95, 23, 19, 12],,noPlanSynthesised,,167044
5,,[r2, r3, r4, r5, r1],,[1, 80, 14, 2, 6],,noPlanSynthesised,,170376
5,,[r2, r3, r4, r5, r1],,[5, 20, 13, 20, 2],,noPlanSynthesised,,170906
5,,[r2, r3, r4, r5, r1],,[2, 3, 5, 9, 15],,noPlanSynthesised,,171129
5,,[r2, r3, r4, r5, r1],,[6, 15, 4, 14, 13],,noPlanSynthesised,,171769
5,,[r2, r3, r4, r5, r1],,[6, 65, 14, 2, 9],,noPlanSynthesised,,172392
5,,[r2, r3, r4, r5, r1],,[5, 63, 24, 23, 9],,noPlanSynthesised,,172496
5,,[r2, r3, r4, r5, r1],,[1, 38, 5, 16, 23],,noPlanSynthesised,,172939
5,,[r2, r3, r4, r5, r1],,[6, 9, 12, 21, 16],,noPlanSynthesised,,173686
5,,[r2, r3, r4, r5, r1],,[5, 100, 24, 11, 10],,noPlanSynthesised,,174147
5,,[r2, r3, r4, r5, r1],,[6, 74, 14, 13, 18],,noPlanSynthesised,,174552
5,,[r2, r3, r4, r5, r1],,[5, 5, 23, 18, 20],,noPlanSynthesised,,174765
5,,[r2, r3, r4, r5, r1],,[3, 27, 16, 13, 20],,noPlanSynthesised,,174925
5,,[r2, r3, r4, r5, r1],,[5, 50, 23, 4, 6],,noPlanSynthesised,,175124
5,,[r2, r3, r4, r5, r1],,[5, 114, 19, 7, 1],,noPlanSynthesised,,175257
5,,[r2, r3, r4, r5, r1],,[2, 120, 4, 12, 11],,noPlanSynthesised,,176520
5,,[r2, r3, r4, r5, r1],,[1, 119, 11, 10, 8],,noPlanSynthesised,,176932
5,,[r2, r3, r4, r5, r1],,[4, 72, 16, 8, 18],,noPlanSynthesised,,177086
5,,[r2, r3, r4, r5, r1],,[6, 5, 12, 21, 13],,noPlanSynthesised,,177816
5,,[r2, r3, r4, r5, r1],,[6, 21, 15, 11, 17],,noPlanSynthesised,,182435
5,,[r2, r3, r4, r5, r1],,[1, 76, 5, 1, 21],,noPlanSynthesised,,188246
6,,[r3, r4, r5, r1],,[5, 9, 19, 38706],,noPlanSynthesised,,188561
6,,[r3, r4, r5, r1],,[2, 24, 2, 7157],,noPlanSynthesised,,188616
6,,[r3, r4, r5, r1],,[18, 23, 19, 8982],,noPlanSynthesised,,188676
6,,[r3, r4, r5, r1],,[14, 18, 18, 21578],,noPlanSynthesised,,188778
6,,[r3, r4, r5, r1],,[24, 11, 11, 20324],,noPlanSynthesised,,188851
6,,[r3, r4, r5, r1],,[3, 24, 23, 21637],,noPlanSynthesised,,188932
6,,[r3, r4, r5, r1],,[23, 3, 14, 26991],,noPlanSynthesised,,188974
6,,[r3, r4, r5, r1],,[19, 2, 19, 17400],,noPlanSynthesised,,189039
6,,[r3, r4, r5, r1],,[7, 7, 16, 3738],,noPlanSynthesised,,189091
6,,[r3, r4, r5, r1],,[22, 18, 14, 5671],,noPlanSynthesised,,189122
6,,[r3, r4, r5, r1],,[4, 19, 17, 32921],,noPlanSynthesised,,189199
6,,[r3, r4, r5, r1],,[2, 4, 15, 33416],,noPlanSynthesised,,189245
6,,[r3, r4, r5, r1],,[11, 10, 11, 16692],,noPlanSynthesised,,189265
6,,[r3, r4, r5, r1],,[1, 20, 18, 20418],,noPlanSynthesised,,189288
6,,[r3, r4, r5, r1],,[1, 3, 17, 9604],,noPlanSynthesised,,189307
6,,[r3, r4, r5, r1],,[24, 2, 9, 10353],,noPlanSynthesised,,189352
6,,[r3, r4, r5, r1],,[24, 24, 17, 33332],,noPlanSynthesised,,189386
6,,[r3, r4, r5, r1],,[12, 24, 14, 480],,noPlanSynthesised,,189428
6,,[r3, r4, r5, r1],,[20, 10, 8, 35904],,noPlanSynthesised,,189494
6,,[r3, r4, r5, r1],,[20, 18, 12, 36556],,noPlanSynthesised,,189518
6,,[r3, r4, r5, r1],,[7, 13, 2, 15160],,noPlanSynthesised,,189578
6,,[r3, r4, r5, r1],,[4, 12, 18, 16807],,noPlanSynthesised,,189608
6,,[r3, r4, r5, r1],,[2, 10, 8, 17278],,noPlanSynthesised,,189631
6,,[r3, r4, r5, r1],,[22, 15, 1, 18259],,noPlanSynthesised,,189688
6,,[r3, r4, r5, r1],,[5, 7, 9, 3],,noPlanSynthesised,,189725
6,,[r3, r4, r5, r1],,[16, 21, 19, 19554],,noPlanSynthesised,,189780
6,,[r3, r4, r5, r1],,[4, 8, 12, 1678],,noPlanSynthesised,,189810
6,,[r3, r4, r5, r1],,[2, 16, 12, 26077],,noPlanSynthesised,,189828
6,,[r3, r4, r5, r1],,[10, 10, 10, 35444],,noPlanSynthesised,,189850
6,,[r3, r4, r5, r1],,[6, 22, 11, 16121],,noPlanSynthesised,,189901
6,,[r3, r4, r5, r1],,[22, 2, 6, 15584],,noPlanSynthesised,,189927
6,,[r3, r4, r5, r1],,[1, 7, 23, 2530],,noPlanSynthesised,,189964
6,,[r3, r4, r5, r1],,[10, 9, 14, 5132],,noPlanSynthesised,,189985
6,,[r3, r4, r5, r1],,[22, 5, 3, 40052],,noPlanSynthesised,,190011
6,,[r3, r4, r5, r1],,[8, 10, 9, 14598],,noPlanSynthesised,,190043
6,,[r3, r4, r5, r1],,[7, 2, 20, 25340],,noPlanSynthesised,,190073
6,,[r3, r4, r5, r1],,[6, 10, 24, 8300],,noPlanSynthesised,,190108
6,,[r3, r4, r5, r1],,[5, 13, 7, 1403],,noPlanSynthesised,,190128
6,,[r3, r4, r5, r1],,[1, 23, 7, 33455],,noPlanSynthesised,,190145
6,,[r3, r4, r5, r1],,[21, 13, 14, 30947],,noPlanSynthesised,,190162
6,,[r3, r4, r5, r1],,[2, 18, 10, 29907],,noPlanSynthesised,,190182
6,,[r3, r4, r5, r1],,[11, 11, 9, 1495],,noPlanSynthesised,,190199
6,,[r3, r4, r5, r1],,[22, 4, 10, 22317],,noPlanSynthesised,,190218
6,,[r3, r4, r5, r1],,[15, 12, 23, 12527],,noPlanSynthesised,,190236
6,,[r3, r4, r5, r1],,[23, 19, 24, 29347],,noPlanSynthesised,,190255
6,,[r3, r4, r5, r1],,[12, 13, 12, 13297],,noPlanSynthesised,,190295
6,,[r3, r4, r5, r1],,[22, 22, 6, 36335],,noPlanSynthesised,,190313
6,,[r3, r4, r5, r1],,[6, 20, 18, 20248],,noPlanSynthesised,,190358
6,,[r3, r4, r5, r1],,[10, 12, 19, 8668],,noPlanSynthesised,,190394
6,,[r3, r4, r5, r1],,[9, 5, 10, 15953],,noPlanSynthesised,,190415
6,,[r3, r4, r5, r1],,[24, 17, 13, 6279],,noPlanSynthesised,,190439
6,,[r3, r4, r5, r1],,[14, 10, 1, 28665],,noPlanSynthesised,,190522
6,,[r3, r4, r5, r1],,[11, 17, 5, 38302],,noPlanSynthesised,,190551
6,,[r3, r4, r5, r1],,[15, 1, 22, 29215],,noPlanSynthesised,,190610
6,,[r3, r4, r5, r1],,[10, 19, 8, 16932],,noPlanSynthesised,,190635
6,,[r3, r4, r5, r1],,[24, 18, 8, 31176],,noPlanSynthesised,,190757
6,,[r3, r4, r5, r1],,[22, 22, 19, 26283],,noPlanSynthesised,,190777
6,,[r3, r4, r5, r1],,[14, 22, 17, 24997],,noPlanSynthesised,,190797
6,,[r3, r4, r5, r1],,[2, 14, 20, 18455],,noPlanSynthesised,,190828
6,,[r3, r4, r5, r1],,[9, 24, 23, 39902],,noPlanSynthesised,,190852
6,,[r3, r4, r5, r1],,[19, 23, 21, 32993],,noPlanSynthesised,,190898
6,,[r3, r4, r5, r1],,[3, 23, 24, 29898],,noPlanSynthesised,,190926
6,,[r3, r4, r5, r1],,[16, 17, 18, 1361],,noPlanSynthesised,,190961
6,,[r3, r4, r5, r1],,[7, 2, 11, 8244],,noPlanSynthesised,,190993
6,,[r3, r4, r5, r1],,[1, 18, 15, 10563],,noPlanSynthesised,,191024
6,,[r3, r4, r5, r1],,[5, 10, 19, 15383],,noPlanSynthesised,,191050
6,,[r3, r4, r5, r1],,[18, 6, 12, 20195],,noPlanSynthesised,,191072
6,,[r3, r4, r5, r1],,[10, 19, 21, 22114],,noPlanSynthesised,,191099
6,,[r3, r4, r5, r1],,[6, 2, 3, 32368],,noPlanSynthesised,,191143
6,,[r3, r4, r5, r1],,[10, 18, 22, 26421],,noPlanSynthesised,,191159
6,,[r3, r4, r5, r1],,[21, 12, 14, 30460],,noPlanSynthesised,,191176
6,,[r3, r4, r5, r1],,[8, 8, 23, 29858],,noPlanSynthesised,,191251
