alloc,,robots,,perm,,reason,,time
1,,[r2, r3, r4, r5, r1],,[1, 2, 59, 79, 2908],,noPlanSynthesised,,3895
1,,[r2, r3, r4, r5, r1],,[2, 1, 116, 36, 174],,noPlanSynthesised,,33802
1,,[r2, r3, r4, r5, r1],,[1, 5, 2, 90, 2679],,noPlanSynthesised,,33871
1,,[r2, r3, r4, r5, r1],,[2, 1, 6, 11, 2210],,noPlanSynthesised,,33943
1,,[r2, r3, r4, r5, r1],,[1, 6, 15, 23, 1064],,noPlanSynthesised,,34017
1,,[r2, r3, r4, r5, r1],,[1, 5, 23, 26, 3544],,noPlanSynthesised,,34077
1,,[r2, r3, r4, r5, r1],,[1, 1, 119, 97, 645],,noPlanSynthesised,,34180
1,,[r2, r3, r4, r5, r1],,[2, 4, 101, 111, 3730],,noPlanSynthesised,,34253
1,,[r2, r3, r4, r5, r1],,[1, 1, 38, 45, 2193],,noPlanSynthesised,,34335
1,,[r2, r3, r4, r5, r1],,[2, 1, 78, 63, 3628],,noPlanSynthesised,,34432
1,,[r2, r3, r4, r5, r1],,[1, 6, 78, 52, 3262],,noPlanSynthesised,,34516
1,,[r2, r3, r4, r5, r1],,[2, 1, 93, 113, 4178],,noPlanSynthesised,,34598
1,,[r2, r3, r4, r5, r1],,[1, 5, 62, 22, 2546],,noPlanSynthesised,,34663
1,,[r2, r3, r4, r5, r1],,[1, 5, 3, 28, 4655],,noPlanSynthesised,,34851
1,,[r2, r3, r4, r5, r1],,[1, 5, 60, 15, 185],,noPlanSynthesised,,34922
1,,[r2, r3, r4, r5, r1],,[1, 3, 9, 106, 4318],,noPlanSynthesised,,34989
1,,[r2, r3, r4, r5, r1],,[1, 4, 94, 110, 2531],,noPlanSynthesised,,35050
1,,[r2, r3, r4, r5, r1],,[2, 3, 74, 55, 865],,noPlanSynthesised,,35124
1,,[r2, r3, r4, r5, r1],,[2, 1, 30, 91, 3386],,noPlanSynthesised,,35190
1,,[r2, r3, r4, r5, r1],,[2, 6, 6, 118, 3187],,noPlanSynthesised,,35450
1,,[r2, r3, r4, r5, r1],,[1, 2, 50, 84, 324],,noPlanSynthesised,,35540
1,,[r2, r3, r4, r5, r1],,[2, 6, 24, 54, 1597],,noPlanSynthesised,,35882
1,,[r2, r3, r4, r5, r1],,[2, 3, 4, 108, 2746],,noPlanSynthesised,,35999
1,,[r2, r3, r4, r5, r1],,[2, 4, 5, 36, 3092],,noPlanSynthesised,,36098
1,,[r2, r3, r4, r5, r1],,[1, 6, 93, 6, 3545],,noPlanSynthesised,,36160
1,,[r2, r3, r4, r5, r1],,[1, 5, 86, 55, 1883],,noPlanSynthesised,,36355
1,,[r2, r3, r4, r5, r1],,[2, 6, 71, 8, 1813],,noPlanSynthesised,,36829
1,,[r2, r3, r4, r5, r1],,[1, 5, 73, 12, 921],,noPlanSynthesised,,36997
1,,[r2, r3, r4, r5, r1],,[2, 1, 58, 81, 2259],,noPlanSynthesised,,37084
1,,[r2, r3, r4, r5, r1],,[2, 1, 44, 119, 1856],,noPlanSynthesised,,37218
1,,[r2, r3, r4, r5, r1],,[1, 4, 87, 51, 1647],,noPlanSynthesised,,37303
1,,[r2, r3, r4, r5, r1],,[1, 2, 105, 94, 3890],,noPlanSynthesised,,37354
1,,[r2, r3, r4, r5, r1],,[2, 6, 110, 63, 302],,noPlanSynthesised,,37478
1,,[r2, r3, r4, r5, r1],,[1, 2, 66, 102, 408],,noPlanSynthesised,,37545
1,,[r2, r3, r4, r5, r1],,[1, 1, 94, 72, 3332],,noPlanSynthesised,,37607
1,,[r2, r3, r4, r5, r1],,[2, 2, 112, 106, 3306],,noPlanSynthesised,,37680
1,,[r2, r3, r4, r5, r1],,[1, 6, 43, 10, 2338],,noPlanSynthesised,,37979
1,,[r2, r3, r4, r5, r1],,[2, 6, 64, 11, 1163],,noPlanSynthesised,,38049
1,,[r2, r3, r4, r5, r1],,[1, 5, 50, 51, 4907],,noPlanSynthesised,,38180
1,,[r2, r3, r4, r5, r1],,[2, 5, 112, 49, 1879],,noPlanSynthesised,,38282
1,,[r2, r3, r4, r5, r1],,[2, 5, 34, 21, 2393],,noPlanSynthesised,,38348
1,,[r2, r3, r4, r5, r1],,[1, 4, 45, 81, 1451],,noPlanSynthesised,,38401
1,,[r2, r3, r4, r5, r1],,[2, 1, 67, 35, 1207],,noPlanSynthesised,,38449
1,,[r2, r3, r4, r5, r1],,[2, 4, 38, 23, 4575],,noPlanSynthesised,,38507
1,,[r2, r3, r4, r5, r1],,[2, 2, 62, 27, 524],,noPlanSynthesised,,38611
1,,[r2, r3, r4, r5, r1],,[1, 2, 69, 5, 2511],,noPlanSynthesised,,38671
1,,[r2, r3, r4, r5, r1],,[2, 6, 81, 92, 3097],,noPlanSynthesised,,38745
1,,[r2, r3, r4, r5, r1],,[1, 5, 31, 27, 4437],,noPlanSynthesised,,38804
1,,[r2, r3, r4, r5, r1],,[1, 6, 89, 104, 3801],,noPlanSynthesised,,38870
1,,[r2, r3, r4, r5, r1],,[2, 6, 76, 18, 3352],,noPlanSynthesised,,38944
1,,[r2, r3, r4, r5, r1],,[1, 2, 105, 89, 4852],,noPlanSynthesised,,39041
1,,[r2, r3, r4, r5, r1],,[1, 3, 89, 109, 4626],,noPlanSynthesised,,39112
1,,[r2, r3, r4, r5, r1],,[2, 1, 109, 43, 869],,noPlanSynthesised,,39260
1,,[r2, r3, r4, r5, r1],,[1, 3, 16, 2, 4689],,noPlanSynthesised,,39356
1,,[r2, r3, r4, r5, r1],,[1, 5, 4, 39, 653],,noPlanSynthesised,,39410
1,,[r2, r3, r4, r5, r1],,[2, 4, 61, 66, 654],,noPlanSynthesised,,39465
1,,[r2, r3, r4, r5, r1],,[2, 4, 114, 54, 4314],,noPlanSynthesised,,39527
1,,[r2, r3, r4, r5, r1],,[1, 3, 27, 91, 436],,noPlanSynthesised,,39593
1,,[r2, r3, r4, r5, r1],,[2, 1, 75, 69, 2399],,noPlanSynthesised,,39676
1,,[r2, r3, r4, r5, r1],,[2, 5, 89, 55, 5006],,noPlanSynthesised,,39781
1,,[r2, r3, r4, r5, r1],,[2, 1, 22, 85, 860],,noPlanSynthesised,,39964
1,,[r2, r3, r4, r5, r1],,[1, 5, 111, 100, 3624],,noPlanSynthesised,,40065
1,,[r2, r3, r4, r5, r1],,[1, 2, 58, 24, 2089],,noPlanSynthesised,,40171
1,,[r2, r3, r4, r5, r1],,[1, 2, 27, 87, 1497],,noPlanSynthesised,,40269
1,,[r2, r3, r4, r5, r1],,[2, 2, 93, 11, 222],,noPlanSynthesised,,40352
1,,[r2, r3, r4, r5, r1],,[1, 1, 3, 59, 904],,noPlanSynthesised,,40422
1,,[r2, r3, r4, r5, r1],,[2, 2, 64, 44, 2612],,noPlanSynthesised,,40523
1,,[r2, r3, r4, r5, r1],,[2, 6, 89, 10, 4708],,noPlanSynthesised,,40623
1,,[r2, r3, r4, r5, r1],,[1, 4, 30, 83, 571],,noPlanSynthesised,,40790
1,,[r2, r3, r4, r5, r1],,[2, 5, 43, 77, 4509],,noPlanSynthesised,,40915
1,,[r2, r3, r4, r5, r1],,[1, 2, 113, 110, 1637],,noPlanSynthesised,,41012
1,,[r2, r3, r4, r5, r1],,[2, 1, 67, 20, 2076],,noPlanSynthesised,,41088
1,,[r2, r3, r4, r5, r1],,[2, 4, 32, 66, 4900],,noPlanSynthesised,,41192
1,,[r2, r3, r4, r5, r1],,[2, 6, 85, 120, 3596],,noPlanSynthesised,,41298
1,,[r2, r3, r4, r5, r1],,[2, 3, 95, 21, 219],,noPlanSynthesised,,41448
1,,[r2, r3, r4, r5, r1],,[1, 5, 58, 23, 2306],,noPlanSynthesised,,41532
1,,[r2, r3, r4, r5, r1],,[2, 2, 71, 10, 3253],,noPlanSynthesised,,41630
1,,[r2, r3, r4, r5, r1],,[2, 4, 14, 119, 3371],,noPlanSynthesised,,41700
1,,[r2, r3, r4, r5, r1],,[2, 2, 83, 55, 2005],,noPlanSynthesised,,41821
1,,[r2, r3, r4, r5, r1],,[2, 2, 19, 54, 369],,noPlanSynthesised,,41938
1,,[r2, r3, r4, r5, r1],,[2, 5, 22, 2, 3731],,noPlanSynthesised,,42098
1,,[r2, r3, r4, r5, r1],,[2, 3, 3, 19, 1885],,noPlanSynthesised,,42266
1,,[r2, r3, r4, r5, r1],,[1, 6, 83, 32, 211],,noPlanSynthesised,,42609
1,,[r2, r3, r4, r5, r1],,[2, 3, 52, 39, 1019],,noPlanSynthesised,,42705
1,,[r2, r3, r4, r5, r1],,[1, 4, 26, 114, 3895],,noPlanSynthesised,,42775
1,,[r2, r3, r4, r5, r1],,[1, 1, 84, 98, 2158],,noPlanSynthesised,,42844
1,,[r2, r3, r4, r5, r1],,[2, 5, 81, 69, 4070],,noPlanSynthesised,,42912
1,,[r2, r3, r4, r5, r1],,[1, 3, 17, 52, 4035],,noPlanSynthesised,,42973
1,,[r2, r3, r4, r5, r1],,[1, 5, 32, 12, 783],,noPlanSynthesised,,43031
1,,[r2, r3, r4, r5, r1],,[2, 4, 3, 47, 3290],,noPlanSynthesised,,43133
1,,[r2, r3, r4, r5, r1],,[2, 3, 72, 96, 343],,noPlanSynthesised,,43255
1,,[r2, r3, r4, r5, r1],,[1, 3, 47, 30, 3060],,noPlanSynthesised,,43326
1,,[r2, r3, r4, r5, r1],,[1, 1, 53, 117, 4839],,noPlanSynthesised,,43398
1,,[r2, r3, r4, r5, r1],,[2, 2, 59, 117, 534],,noPlanSynthesised,,43490
1,,[r2, r3, r4, r5, r1],,[2, 3, 44, 93, 4289],,noPlanSynthesised,,43576
1,,[r2, r3, r4, r5, r1],,[1, 4, 5, 110, 1631],,noPlanSynthesised,,43689
1,,[r2, r3, r4, r5, r1],,[2, 2, 104, 113, 899],,noPlanSynthesised,,43774
1,,[r2, r3, r4, r5, r1],,[1, 5, 61, 89, 544],,noPlanSynthesised,,43832
1,,[r2, r3, r4, r5, r1],,[1, 3, 100, 106, 1819],,noPlanSynthesised,,43888
1,,[r2, r3, r4, r5, r1],,[1, 4, 51, 96, 3618],,noPlanSynthesised,,43945
1,,[r2, r3, r4, r5, r1],,[2, 3, 30, 69, 1127],,noPlanSynthesised,,44047
1,,[r2, r3, r4, r5, r1],,[1, 2, 116, 19, 1363],,noPlanSynthesised,,44108
1,,[r2, r3, r4, r5, r1],,[2, 5, 46, 68, 4918],,noPlanSynthesised,,44177
1,,[r2, r3, r4, r5, r1],,[2, 1, 67, 6, 1509],,noPlanSynthesised,,44249
1,,[r2, r3, r4, r5, r1],,[2, 4, 113, 31, 3893],,noPlanSynthesised,,44321
1,,[r2, r3, r4, r5, r1],,[1, 5, 105, 32, 2435],,noPlanSynthesised,,44405
1,,[r2, r3, r4, r5, r1],,[2, 6, 95, 61, 1631],,noPlanSynthesised,,44542
1,,[r2, r3, r4, r5, r1],,[1, 4, 117, 6, 5023],,noPlanSynthesised,,44601
1,,[r2, r3, r4, r5, r1],,[1, 2, 13, 112, 1682],,noPlanSynthesised,,44657
1,,[r2, r3, r4, r5, r1],,[1, 6, 2, 71, 3176],,noPlanSynthesised,,44714
1,,[r2, r3, r4, r5, r1],,[1, 4, 85, 90, 418],,noPlanSynthesised,,44776
1,,[r2, r3, r4, r5, r1],,[2, 2, 24, 49, 518],,noPlanSynthesised,,44859
1,,[r2, r3, r4, r5, r1],,[1, 6, 56, 50, 4469],,noPlanSynthesised,,44930
1,,[r2, r3, r4, r5, r1],,[2, 2, 4, 70, 1878],,noPlanSynthesised,,45016
1,,[r2, r3, r4, r5, r1],,[2, 5, 3, 81, 1867],,noPlanSynthesised,,45082
1,,[r2, r3, r4, r5, r1],,[1, 5, 35, 33, 1588],,noPlanSynthesised,,45135
1,,[r2, r3, r4, r5, r1],,[1, 4, 53, 85, 2284],,noPlanSynthesised,,45161
1,,[r2, r3, r4, r5, r1],,[1, 1, 48, 24, 4457],,noPlanSynthesised,,45243
1,,[r2, r3, r4, r5, r1],,[2, 4, 47, 105, 249],,noPlanSynthesised,,45350
1,,[r2, r3, r4, r5, r1],,[2, 6, 10, 118, 2213],,noPlanSynthesised,,45423
1,,[r2, r3, r4, r5, r1],,[2, 1, 118, 84, 1741],,noPlanSynthesised,,45514
1,,[r2, r3, r4, r5, r1],,[1, 3, 34, 45, 1951],,noPlanSynthesised,,45575
1,,[r2, r3, r4, r5, r1],,[1, 4, 52, 2, 3312],,noPlanSynthesised,,45656
1,,[r2, r3, r4, r5, r1],,[2, 4, 61, 117, 4718],,noPlanSynthesised,,45759
1,,[r2, r3, r4, r5, r1],,[2, 6, 19, 70, 678],,noPlanSynthesised,,46178
1,,[r2, r3, r4, r5, r1],,[2, 5, 100, 46, 3951],,noPlanSynthesised,,46250
1,,[r2, r3, r4, r5, r1],,[1, 1, 103, 12, 427],,noPlanSynthesised,,46559
1,,[r2, r3, r4, r5, r1],,[1, 2, 91, 117, 712],,noPlanSynthesised,,46644
1,,[r2, r3, r4, r5, r1],,[1, 2, 27, 40, 3666],,noPlanSynthesised,,46731
1,,[r2, r3, r4, r5, r1],,[2, 4, 10, 43, 2534],,noPlanSynthesised,,46825
1,,[r2, r3, r4, r5, r1],,[2, 5, 80, 101, 3997],,noPlanSynthesised,,47085
1,,[r2, r3, r4, r5, r1],,[1, 6, 100, 79, 1978],,noPlanSynthesised,,47183
1,,[r2, r3, r4, r5, r1],,[2, 3, 85, 38, 152],,noPlanSynthesised,,47297
1,,[r2, r3, r4, r5, r1],,[1, 6, 24, 26, 576],,noPlanSynthesised,,47379
1,,[r2, r3, r4, r5, r1],,[2, 5, 62, 18, 4963],,noPlanSynthesised,,47457
1,,[r2, r3, r4, r5, r1],,[2, 6, 44, 9, 613],,noPlanSynthesised,,47521
1,,[r2, r3, r4, r5, r1],,[2, 1, 19, 32, 481],,noPlanSynthesised,,47575
1,,[r2, r3, r4, r5, r1],,[2, 6, 79, 38, 2580],,noPlanSynthesised,,47639
1,,[r2, r3, r4, r5, r1],,[1, 3, 15, 15, 4023],,noPlanSynthesised,,47711
1,,[r2, r3, r4, r5, r1],,[2, 5, 12, 15, 4730],,noPlanSynthesised,,47773
1,,[r2, r3, r4, r5, r1],,[1, 5, 60, 1, 1029],,noPlanSynthesised,,47847
1,,[r2, r3, r4, r5, r1],,[2, 3, 85, 9, 3577],,noPlanSynthesised,,48147
1,,[r2, r3, r4, r5, r1],,[1, 5, 91, 26, 275],,noPlanSynthesised,,48222
1,,[r2, r3, r4, r5, r1],,[1, 3, 107, 102, 1495],,noPlanSynthesised,,48323
1,,[r2, r3, r4, r5, r1],,[1, 2, 28, 52, 210],,noPlanSynthesised,,48501
1,,[r2, r3, r4, r5, r1],,[1, 3, 43, 39, 1878],,noPlanSynthesised,,48598
1,,[r2, r3, r4, r5, r1],,[2, 6, 99, 2, 3599],,noPlanSynthesised,,48694
1,,[r2, r3, r4, r5, r1],,[2, 3, 82, 78, 640],,noPlanSynthesised,,48773
1,,[r2, r3, r4, r5, r1],,[2, 2, 50, 96, 4794],,noPlanSynthesised,,48850
1,,[r2, r3, r4, r5, r1],,[1, 1, 24, 49, 118],,noPlanSynthesised,,48899
1,,[r2, r3, r4, r5, r1],,[2, 6, 115, 71, 1033],,noPlanSynthesised,,48949
1,,[r2, r3, r4, r5, r1],,[1, 5, 54, 115, 1641],,noPlanSynthesised,,48988
1,,[r2, r3, r4, r5, r1],,[2, 2, 77, 91, 3128],,noPlanSynthesised,,49057
1,,[r2, r3, r4, r5, r1],,[2, 4, 107, 3, 3721],,noPlanSynthesised,,49118
1,,[r2, r3, r4, r5, r1],,[2, 3, 1, 73, 2624],,noPlanSynthesised,,49179
1,,[r2, r3, r4, r5, r1],,[2, 2, 64, 81, 3360],,noPlanSynthesised,,49440
1,,[r2, r3, r4, r5, r1],,[2, 4, 116, 20, 1407],,noPlanSynthesised,,49533
1,,[r2, r3, r4, r5, r1],,[1, 5, 111, 42, 2358],,noPlanSynthesised,,49602
1,,[r2, r3, r4, r5, r1],,[1, 2, 16, 43, 4492],,noPlanSynthesised,,49674
1,,[r2, r3, r4, r5, r1],,[1, 4, 72, 41, 3991],,noPlanSynthesised,,49807
1,,[r2, r3, r4, r5, r1],,[1, 4, 96, 41, 1358],,noPlanSynthesised,,49912
1,,[r2, r3, r4, r5, r1],,[1, 4, 63, 61, 428],,noPlanSynthesised,,49999
1,,[r2, r3, r4, r5, r1],,[2, 3, 22, 1, 110],,noPlanSynthesised,,50093
1,,[r2, r3, r4, r5, r1],,[2, 2, 78, 43, 271],,noPlanSynthesised,,50212
1,,[r2, r3, r4, r5, r1],,[2, 1, 48, 40, 2995],,noPlanSynthesised,,50360
1,,[r2, r3, r4, r5, r1],,[1, 6, 10, 86, 4633],,noPlanSynthesised,,50442
1,,[r2, r3, r4, r5, r1],,[1, 3, 86, 84, 3583],,noPlanSynthesised,,50495
1,,[r2, r3, r4, r5, r1],,[1, 6, 105, 10, 2946],,noPlanSynthesised,,50577
1,,[r2, r3, r4, r5, r1],,[1, 3, 113, 113, 4187],,noPlanSynthesised,,50697
1,,[r2, r3, r4, r5, r1],,[1, 5, 65, 12, 243],,noPlanSynthesised,,50780
1,,[r2, r3, r4, r5, r1],,[1, 5, 74, 56, 2503],,noPlanSynthesised,,50848
1,,[r2, r3, r4, r5, r1],,[1, 1, 105, 94, 4312],,noPlanSynthesised,,50936
1,,[r2, r3, r4, r5, r1],,[2, 6, 32, 57, 4628],,noPlanSynthesised,,51310
1,,[r2, r3, r4, r5, r1],,[1, 1, 60, 97, 3827],,noPlanSynthesised,,51387
1,,[r2, r3, r4, r5, r1],,[1, 5, 105, 28, 3020],,noPlanSynthesised,,51450
1,,[r2, r3, r4, r5, r1],,[2, 4, 63, 26, 1818],,noPlanSynthesised,,51528
1,,[r2, r3, r4, r5, r1],,[2, 5, 85, 106, 2719],,noPlanSynthesised,,51578
1,,[r2, r3, r4, r5, r1],,[1, 2, 107, 59, 2272],,noPlanSynthesised,,51623
1,,[r2, r3, r4, r5, r1],,[2, 3, 16, 71, 1077],,noPlanSynthesised,,51711
1,,[r2, r3, r4, r5, r1],,[1, 1, 62, 107, 2819],,noPlanSynthesised,,51761
1,,[r2, r3, r4, r5, r1],,[1, 3, 85, 111, 3044],,noPlanSynthesised,,51823
1,,[r2, r3, r4, r5, r1],,[1, 4, 49, 113, 3304],,noPlanSynthesised,,51919
1,,[r2, r3, r4, r5, r1],,[2, 4, 40, 42, 2346],,noPlanSynthesised,,52047
1,,[r2, r3, r4, r5, r1],,[1, 6, 113, 33, 2274],,noPlanSynthesised,,52123
1,,[r2, r3, r4, r5, r1],,[1, 2, 35, 92, 4339],,noPlanSynthesised,,52175
1,,[r2, r3, r4, r5, r1],,[2, 3, 59, 107, 4058],,noPlanSynthesised,,52254
1,,[r2, r3, r4, r5, r1],,[2, 5, 75, 113, 3769],,noPlanSynthesised,,52326
1,,[r2, r3, r4, r5, r1],,[1, 6, 12, 109, 4862],,noPlanSynthesised,,52397
1,,[r2, r3, r4, r5, r1],,[1, 2, 100, 51, 1956],,noPlanSynthesised,,52523
1,,[r2, r3, r4, r5, r1],,[1, 1, 55, 46, 3872],,noPlanSynthesised,,52622
1,,[r2, r3, r4, r5, r1],,[2, 3, 60, 4, 631],,noPlanSynthesised,,53008
1,,[r2, r3, r4, r5, r1],,[2, 5, 32, 70, 1569],,noPlanSynthesised,,53106
1,,[r2, r3, r4, r5, r1],,[2, 2, 38, 74, 1148],,noPlanSynthesised,,53206
1,,[r2, r3, r4, r5, r1],,[1, 4, 64, 51, 2760],,noPlanSynthesised,,53311
1,,[r2, r3, r4, r5, r1],,[2, 3, 18, 75, 1953],,noPlanSynthesised,,53381
1,,[r2, r3, r4, r5, r1],,[1, 3, 87, 9, 1974],,noPlanSynthesised,,53675
1,,[r2, r3, r4, r5, r1],,[1, 6, 68, 72, 4413],,noPlanSynthesised,,53759
1,,[r2, r3, r4, r5, r1],,[1, 5, 118, 75, 466],,noPlanSynthesised,,53812
1,,[r2, r3, r4, r5, r1],,[1, 3, 73, 23, 2654],,noPlanSynthesised,,53889
1,,[r2, r3, r4, r5, r1],,[2, 3, 86, 117, 3246],,noPlanSynthesised,,53998
1,,[r2, r3, r4, r5, r1],,[1, 6, 120, 47, 4376],,noPlanSynthesised,,54145
1,,[r2, r3, r4, r5, r1],,[1, 2, 4, 104, 1012],,noPlanSynthesised,,54226
1,,[r2, r3, r4, r5, r1],,[1, 2, 69, 20, 739],,noPlanSynthesised,,54307
1,,[r2, r3, r4, r5, r1],,[2, 3, 65, 72, 3484],,noPlanSynthesised,,54397
1,,[r2, r3, r4, r5, r1],,[1, 4, 5, 108, 273],,noPlanSynthesised,,54527
1,,[r2, r3, r4, r5, r1],,[2, 3, 114, 18, 4682],,noPlanSynthesised,,54679
1,,[r2, r3, r4, r5, r1],,[1, 2, 75, 58, 1138],,noPlanSynthesised,,54766
1,,[r2, r3, r4, r5, r1],,[1, 3, 33, 2, 1953],,noPlanSynthesised,,54878
1,,[r2, r3, r4, r5, r1],,[2, 3, 7, 34, 2671],,noPlanSynthesised,,54982
1,,[r2, r3, r4, r5, r1],,[1, 3, 105, 53, 2346],,noPlanSynthesised,,55059
1,,[r2, r3, r4, r5, r1],,[1, 1, 77, 107, 3311],,noPlanSynthesised,,55193
1,,[r2, r3, r4, r5, r1],,[1, 6, 25, 51, 2562],,noPlanSynthesised,,55493
1,,[r2, r3, r4, r5, r1],,[2, 1, 113, 117, 495],,noPlanSynthesised,,55579
1,,[r2, r3, r4, r5, r1],,[2, 5, 70, 75, 1684],,noPlanSynthesised,,55648
1,,[r2, r3, r4, r5, r1],,[1, 3, 98, 56, 2801],,noPlanSynthesised,,55720
1,,[r2, r3, r4, r5, r1],,[1, 6, 87, 83, 2278],,noPlanSynthesised,,55793
1,,[r2, r3, r4, r5, r1],,[2, 3, 20, 91, 4579],,noPlanSynthesised,,56197
1,,[r2, r3, r4, r5, r1],,[2, 3, 54, 43, 472],,noPlanSynthesised,,56306
1,,[r2, r3, r4, r5, r1],,[1, 5, 104, 21, 3825],,noPlanSynthesised,,56401
1,,[r2, r3, r4, r5, r1],,[1, 5, 102, 13, 1837],,noPlanSynthesised,,56471
1,,[r2, r3, r4, r5, r1],,[2, 2, 87, 86, 1691],,noPlanSynthesised,,56567
1,,[r2, r3, r4, r5, r1],,[2, 2, 72, 102, 1872],,noPlanSynthesised,,56649
1,,[r2, r3, r4, r5, r1],,[1, 3, 38, 101, 1169],,noPlanSynthesised,,56742
1,,[r2, r3, r4, r5, r1],,[1, 2, 32, 17, 3658],,noPlanSynthesised,,56799
1,,[r2, r3, r4, r5, r1],,[2, 6, 6, 46, 3392],,noPlanSynthesised,,56895
1,,[r2, r3, r4, r5, r1],,[1, 2, 17, 9, 3757],,noPlanSynthesised,,56961
1,,[r2, r3, r4, r5, r1],,[2, 3, 50, 31, 1804],,noPlanSynthesised,,57040
1,,[r2, r3, r4, r5, r1],,[1, 3, 10, 117, 4018],,noPlanSynthesised,,57368
1,,[r2, r3, r4, r5, r1],,[1, 1, 107, 82, 1577],,noPlanSynthesised,,57443
1,,[r2, r3, r4, r5, r1],,[2, 1, 9, 68, 2206],,noPlanSynthesised,,57511
1,,[r2, r3, r4, r5, r1],,[2, 3, 51, 21, 2485],,noPlanSynthesised,,57640
1,,[r2, r3, r4, r5, r1],,[1, 1, 96, 62, 3566],,noPlanSynthesised,,57699
1,,[r2, r3, r4, r5, r1],,[2, 6, 59, 13, 1756],,noPlanSynthesised,,57756
1,,[r2, r3, r4, r5, r1],,[2, 2, 4, 69, 3067],,noPlanSynthesised,,57914
1,,[r2, r3, r4, r5, r1],,[2, 4, 76, 118, 3391],,noPlanSynthesised,,57996
1,,[r2, r3, r4, r5, r1],,[2, 3, 64, 104, 1594],,noPlanSynthesised,,58067
1,,[r2, r3, r4, r5, r1],,[2, 6, 22, 69, 194],,noPlanSynthesised,,58136
1,,[r2, r3, r4, r5, r1],,[1, 4, 19, 25, 4481],,noPlanSynthesised,,58231
1,,[r2, r3, r4, r5, r1],,[2, 3, 61, 106, 1609],,noPlanSynthesised,,58319
1,,[r2, r3, r4, r5, r1],,[1, 6, 108, 56, 3425],,noPlanSynthesised,,58393
1,,[r2, r3, r4, r5, r1],,[2, 2, 47, 31, 279],,noPlanSynthesised,,58496
1,,[r2, r3, r4, r5, r1],,[1, 5, 50, 105, 2919],,noPlanSynthesised,,58602
1,,[r2, r3, r4, r5, r1],,[2, 3, 64, 75, 4371],,noPlanSynthesised,,58675
1,,[r2, r3, r4, r5, r1],,[1, 2, 72, 114, 640],,noPlanSynthesised,,58748
1,,[r2, r3, r4, r5, r1],,[2, 3, 84, 71, 4333],,noPlanSynthesised,,59060
1,,[r2, r3, r4, r5, r1],,[2, 5, 51, 84, 3677],,noPlanSynthesised,,59190
1,,[r2, r3, r4, r5, r1],,[1, 2, 13, 100, 337],,noPlanSynthesised,,59312
1,,[r2, r3, r4, r5, r1],,[2, 3, 50, 36, 1095],,noPlanSynthesised,,59381
1,,[r2, r3, r4, r5, r1],,[1, 5, 10, 61, 252],,noPlanSynthesised,,59561
1,,[r2, r3, r4, r5, r1],,[2, 1, 32, 30, 4469],,noPlanSynthesised,,59649
1,,[r2, r3, r4, r5, r1],,[1, 3, 58, 58, 4602],,noPlanSynthesised,,59720
1,,[r2, r3, r4, r5, r1],,[2, 1, 96, 22, 4943],,noPlanSynthesised,,59804
1,,[r2, r3, r4, r5, r1],,[1, 3, 40, 2, 583],,noPlanSynthesised,,59876
1,,[r2, r3, r4, r5, r1],,[2, 4, 62, 109, 1355],,noPlanSynthesised,,59972
1,,[r2, r3, r4, r5, r1],,[2, 6, 114, 64, 2541],,noPlanSynthesised,,60065
1,,[r2, r3, r4, r5, r1],,[1, 5, 92, 12, 3478],,noPlanSynthesised,,60206
1,,[r2, r3, r4, r5, r1],,[2, 6, 78, 105, 4814],,noPlanSynthesised,,60301
1,,[r2, r3, r4, r5, r1],,[2, 2, 22, 100, 1710],,noPlanSynthesised,,60374
1,,[r2, r3, r4, r5, r1],,[1, 5, 48, 48, 2721],,noPlanSynthesised,,60432
1,,[r2, r3, r4, r5, r1],,[1, 6, 90, 73, 3191],,noPlanSynthesised,,60492
1,,[r2, r3, r4, r5, r1],,[2, 6, 58, 49, 11],,noPlanSynthesised,,60569
1,,[r2, r3, r4, r5, r1],,[2, 5, 110, 77, 33],,noPlanSynthesised,,60611
1,,[r2, r3, r4, r5, r1],,[2, 5, 104, 44, 2936],,noPlanSynthesised,,60662
1,,[r2, r3, r4, r5, r1],,[2, 4, 83, 73, 3493],,noPlanSynthesised,,60921
1,,[r2, r3, r4, r5, r1],,[1, 5, 86, 55, 763],,noPlanSynthesised,,61157
1,,[r2, r3, r4, r5, r1],,[2, 1, 68, 63, 4204],,noPlanSynthesised,,61234
1,,[r2, r3, r4, r5, r1],,[2, 2, 26, 2, 495],,noPlanSynthesised,,61304
1,,[r2, r3, r4, r5, r1],,[2, 5, 43, 75, 1319],,noPlanSynthesised,,61385
1,,[r2, r3, r4, r5, r1],,[2, 1, 89, 33, 2763],,noPlanSynthesised,,61463
1,,[r2, r3, r4, r5, r1],,[1, 1, 68, 50, 2204],,noPlanSynthesised,,61547
1,,[r2, r3, r4, r5, r1],,[2, 4, 12, 94, 4675],,noPlanSynthesised,,61627
1,,[r2, r3, r4, r5, r1],,[1, 5, 37, 57, 1229],,noPlanSynthesised,,61699
1,,[r2, r3, r4, r5, r1],,[2, 4, 32, 69, 2363],,noPlanSynthesised,,61740
1,,[r2, r3, r4, r5, r1],,[1, 6, 103, 35, 1994],,noPlanSynthesised,,61776
1,,[r2, r3, r4, r5, r1],,[1, 1, 98, 11, 3011],,noPlanSynthesised,,61836
