alloc,,robots,,perm,,reason,,time
1,,[r2, r3, r4, r5, r1],,[1, 102, 5, 5, 1431],,noPlanSynthesised,,5040
3,,[r2, r3, r4, r5, r1],,[1, 32, 2, 3, 2222],,noPlanSynthesised,,293472
3,,[r2, r3, r4, r5, r1],,[4, 21, 4, 3, 4116],,noPlanSynthesised,,294297
3,,[r2, r3, r4, r5, r1],,[3, 115, 5, 6, 3371],,noPlanSynthesised,,295088
3,,[r2, r3, r4, r5, r1],,[5, 103, 3, 3, 4656],,noPlanSynthesised,,295988
3,,[r2, r3, r4, r5, r1],,[1, 115, 6, 3, 4975],,noPlanSynthesised,,296835
3,,[r2, r3, r4, r5, r1],,[4, 110, 4, 2, 3606],,noPlanSynthesised,,298426
3,,[r2, r3, r4, r5, r1],,[2, 63, 4, 2, 1635],,noPlanSynthesised,,299252
3,,[r2, r3, r4, r5, r1],,[4, 38, 2, 6, 4754],,noPlanSynthesised,,301384
3,,[r2, r3, r4, r5, r1],,[1, 33, 4, 5, 750],,noPlanSynthesised,,302872
3,,[r2, r3, r4, r5, r1],,[3, 37, 6, 3, 1526],,noPlanSynthesised,,303718
3,,[r2, r3, r4, r5, r1],,[6, 27, 3, 4, 580],,noPlanSynthesised,,304432
3,,[r2, r3, r4, r5, r1],,[2, 62, 1, 5, 2376],,noPlanSynthesised,,305954
3,,[r2, r3, r4, r5, r1],,[3, 76, 2, 1, 1495],,noPlanSynthesised,,306798
3,,[r2, r3, r4, r5, r1],,[3, 60, 4, 4, 4189],,noPlanSynthesised,,307697
3,,[r2, r3, r4, r5, r1],,[5, 101, 6, 5, 707],,noPlanSynthesised,,308407
3,,[r2, r3, r4, r5, r1],,[4, 100, 2, 3, 432],,noPlanSynthesised,,309141
3,,[r2, r3, r4, r5, r1],,[6, 111, 4, 5, 2260],,noPlanSynthesised,,309933
3,,[r2, r3, r4, r5, r1],,[5, 103, 2, 5, 2895],,noPlanSynthesised,,310861
3,,[r2, r3, r4, r5, r1],,[4, 37, 2, 1, 766],,noPlanSynthesised,,312691
3,,[r2, r3, r4, r5, r1],,[4, 119, 1, 5, 3001],,noPlanSynthesised,,313479
3,,[r2, r3, r4, r5, r1],,[3, 90, 2, 1, 2664],,noPlanSynthesised,,314116
3,,[r2, r3, r4, r5, r1],,[3, 39, 4, 3, 3261],,noPlanSynthesised,,314762
3,,[r2, r3, r4, r5, r1],,[6, 37, 2, 4, 1124],,noPlanSynthesised,,315374
3,,[r2, r3, r4, r5, r1],,[4, 118, 6, 1, 3522],,noPlanSynthesised,,316757
3,,[r2, r3, r4, r5, r1],,[2, 42, 6, 5, 3003],,noPlanSynthesised,,317605
4,,[r2, r3, r4, r5, r1],,[4912, 73, 2, 2, 3],,noPlanSynthesised,,318548
4,,[r2, r3, r4, r5, r1],,[3233, 9, 6, 1, 5],,noPlanSynthesised,,319295
4,,[r2, r3, r4, r5, r1],,[1881, 50, 1, 6, 5],,noPlanSynthesised,,320064
4,,[r2, r3, r4, r5, r1],,[1490, 73, 5, 2, 3],,noPlanSynthesised,,320787
4,,[r2, r3, r4, r5, r1],,[4588, 95, 2, 1, 5],,noPlanSynthesised,,323429
4,,[r2, r3, r4, r5, r1],,[366, 59, 1, 4, 4],,noPlanSynthesised,,324399
4,,[r2, r3, r4, r5, r1],,[2265, 47, 1, 2, 1],,noPlanSynthesised,,325123
4,,[r2, r3, r4, r5, r1],,[1316, 86, 4, 2, 5],,noPlanSynthesised,,325855
4,,[r2, r3, r4, r5, r1],,[1732, 5, 6, 1, 6],,noPlanSynthesised,,326782
4,,[r2, r3, r4, r5, r1],,[4633, 78, 1, 6, 2],,noPlanSynthesised,,327440
4,,[r2, r3, r4, r5, r1],,[4391, 61, 3, 6, 6],,noPlanSynthesised,,328057
4,,[r2, r3, r4, r5, r1],,[3908, 67, 4, 3, 5],,noPlanSynthesised,,328736
4,,[r2, r3, r4, r5, r1],,[709, 87, 6, 1, 3],,noPlanSynthesised,,329360
4,,[r2, r3, r4, r5, r1],,[3311, 28, 2, 2, 4],,noPlanSynthesised,,330124
4,,[r2, r3, r4, r5, r1],,[2195, 60, 2, 2, 3],,noPlanSynthesised,,330802
4,,[r2, r3, r4, r5, r1],,[396, 65, 3, 1, 5],,noPlanSynthesised,,331494
4,,[r2, r3, r4, r5, r1],,[4476, 22, 6, 2, 3],,noPlanSynthesised,,332535
4,,[r2, r3, r4, r5, r1],,[4111, 110, 6, 2, 5],,noPlanSynthesised,,333239
4,,[r2, r3, r4, r5, r1],,[1265, 117, 1, 2, 4],,noPlanSynthesised,,334026
4,,[r2, r3, r4, r5, r1],,[4009, 58, 1, 3, 5],,noPlanSynthesised,,334733
4,,[r2, r3, r4, r5, r1],,[2290, 106, 2, 6, 1],,noPlanSynthesised,,336333
4,,[r2, r3, r4, r5, r1],,[3283, 47, 1, 4, 3],,noPlanSynthesised,,337175
4,,[r2, r3, r4, r5, r1],,[1398, 12, 4, 1, 5],,noPlanSynthesised,,337929
4,,[r2, r3, r4, r5, r1],,[2903, 11, 5, 2, 3],,noPlanSynthesised,,338632
4,,[r2, r3, r4, r5, r1],,[4130, 82, 4, 2, 6],,noPlanSynthesised,,339253
4,,[r2, r3, r4, r5, r1],,[4252, 29, 5, 6, 6],,noPlanSynthesised,,340080
4,,[r2, r3, r4, r5, r1],,[765, 74, 3, 6, 5],,noPlanSynthesised,,341094
4,,[r2, r3, r4, r5, r1],,[1703, 67, 2, 4, 4],,noPlanSynthesised,,341716
4,,[r2, r3, r4, r5, r1],,[568, 120, 5, 6, 6],,noPlanSynthesised,,342417
4,,[r2, r3, r4, r5, r1],,[3180, 13, 4, 6, 4],,noPlanSynthesised,,343050
4,,[r2, r3, r4, r5, r1],,[2458, 79, 1, 6, 1],,noPlanSynthesised,,344437
4,,[r2, r3, r4, r5, r1],,[1468, 100, 5, 4, 3],,noPlanSynthesised,,345195
4,,[r2, r3, r4, r5, r1],,[807, 55, 1, 5, 3],,noPlanSynthesised,,346034
4,,[r2, r3, r4, r5, r1],,[1438, 58, 3, 1, 1],,noPlanSynthesised,,347858
4,,[r2, r3, r4, r5, r1],,[1065, 69, 2, 1, 1],,noPlanSynthesised,,349483
4,,[r2, r3, r4, r5, r1],,[692, 45, 5, 2, 6],,noPlanSynthesised,,350290
4,,[r2, r3, r4, r5, r1],,[3351, 111, 2, 3, 2],,noPlanSynthesised,,351008
4,,[r2, r3, r4, r5, r1],,[3057, 25, 1, 5, 6],,noPlanSynthesised,,351641
4,,[r2, r3, r4, r5, r1],,[3844, 8, 5, 2, 4],,noPlanSynthesised,,353590
4,,[r2, r3, r4, r5, r1],,[4706, 65, 4, 3, 5],,noPlanSynthesised,,354423
4,,[r2, r3, r4, r5, r1],,[2249, 65, 2, 4, 2],,noPlanSynthesised,,355108
4,,[r2, r3, r4, r5, r1],,[2627, 28, 3, 3, 3],,noPlanSynthesised,,355848
4,,[r2, r3, r4, r5, r1],,[5023, 34, 1, 6, 1],,noPlanSynthesised,,356498
4,,[r2, r3, r4, r5, r1],,[4216, 7, 6, 1, 4],,noPlanSynthesised,,357240
4,,[r2, r3, r4, r5, r1],,[2121, 11, 3, 3, 1],,noPlanSynthesised,,357922
4,,[r2, r3, r4, r5, r1],,[2952, 89, 3, 6, 2],,noPlanSynthesised,,358555
4,,[r2, r3, r4, r5, r1],,[593, 68, 1, 4, 1],,noPlanSynthesised,,359328
4,,[r2, r3, r4, r5, r1],,[115, 31, 3, 4, 3],,noPlanSynthesised,,360211
4,,[r2, r3, r4, r5, r1],,[638, 80, 1, 4, 2],,noPlanSynthesised,,361256
4,,[r2, r3, r4, r5, r1],,[2874, 45, 3, 4, 1],,noPlanSynthesised,,362035
4,,[r2, r3, r4, r5, r1],,[2562, 72, 2, 6, 4],,noPlanSynthesised,,362850
4,,[r2, r3, r4, r5, r1],,[528, 45, 1, 2, 1],,noPlanSynthesised,,363619
4,,[r2, r3, r4, r5, r1],,[1552, 97, 2, 2, 2],,noPlanSynthesised,,364316
4,,[r2, r3, r4, r5, r1],,[811, 82, 5, 6, 6],,noPlanSynthesised,,364970
4,,[r2, r3, r4, r5, r1],,[4155, 34, 5, 6, 3],,noPlanSynthesised,,365465
4,,[r2, r3, r4, r5, r1],,[3403, 6, 5, 1, 3],,noPlanSynthesised,,366241
4,,[r2, r3, r4, r5, r1],,[3990, 92, 4, 5, 5],,noPlanSynthesised,,366960
4,,[r2, r3, r4, r5, r1],,[982, 19, 5, 6, 1],,noPlanSynthesised,,367855
4,,[r2, r3, r4, r5, r1],,[4030, 62, 4, 1, 6],,noPlanSynthesised,,368748
4,,[r2, r3, r4, r5, r1],,[3367, 20, 2, 3, 4],,noPlanSynthesised,,369427
4,,[r2, r3, r4, r5, r1],,[2027, 93, 3, 1, 2],,noPlanSynthesised,,370185
4,,[r2, r3, r4, r5, r1],,[677, 71, 2, 2, 1],,noPlanSynthesised,,370947
4,,[r2, r3, r4, r5, r1],,[1138, 35, 5, 2, 6],,noPlanSynthesised,,371674
4,,[r2, r3, r4, r5, r1],,[2168, 86, 5, 3, 3],,noPlanSynthesised,,372322
4,,[r2, r3, r4, r5, r1],,[1356, 26, 2, 2, 1],,noPlanSynthesised,,373012
4,,[r2, r3, r4, r5, r1],,[2380, 25, 2, 3, 4],,noPlanSynthesised,,373631
4,,[r2, r3, r4, r5, r1],,[1835, 29, 3, 3, 1],,noPlanSynthesised,,375081
4,,[r2, r3, r4, r5, r1],,[1244, 49, 3, 6, 3],,noPlanSynthesised,,375906
4,,[r2, r3, r4, r5, r1],,[1361, 97, 3, 5, 3],,noPlanSynthesised,,376970
4,,[r2, r3, r4, r5, r1],,[3779, 59, 1, 3, 5],,noPlanSynthesised,,377810
4,,[r2, r3, r4, r5, r1],,[3572, 73, 5, 2, 5],,noPlanSynthesised,,378653
4,,[r2, r3, r4, r5, r1],,[2185, 109, 3, 1, 5],,noPlanSynthesised,,379254
4,,[r2, r3, r4, r5, r1],,[949, 69, 6, 5, 5],,noPlanSynthesised,,379735
4,,[r2, r3, r4, r5, r1],,[242, 66, 1, 2, 2],,noPlanSynthesised,,380445
4,,[r2, r3, r4, r5, r1],,[3674, 106, 2, 5, 5],,noPlanSynthesised,,381199
4,,[r2, r3, r4, r5, r1],,[4529, 61, 4, 3, 4],,noPlanSynthesised,,381869
4,,[r2, r3, r4, r5, r1],,[4099, 15, 1, 1, 2],,noPlanSynthesised,,382625
4,,[r2, r3, r4, r5, r1],,[4853, 58, 6, 3, 5],,noPlanSynthesised,,383453
4,,[r2, r3, r4, r5, r1],,[4166, 66, 3, 5, 5],,noPlanSynthesised,,384715
4,,[r2, r3, r4, r5, r1],,[5040, 94, 5, 2, 5],,noPlanSynthesised,,385517
4,,[r2, r3, r4, r5, r1],,[2703, 120, 3, 6, 4],,noPlanSynthesised,,388224
4,,[r2, r3, r4, r5, r1],,[719, 70, 3, 3, 1],,noPlanSynthesised,,388990
4,,[r2, r3, r4, r5, r1],,[597, 59, 5, 6, 3],,noPlanSynthesised,,389849
4,,[r2, r3, r4, r5, r1],,[3799, 27, 1, 3, 5],,noPlanSynthesised,,390564
4,,[r2, r3, r4, r5, r1],,[574, 3, 5, 2, 1],,noPlanSynthesised,,391295
4,,[r2, r3, r4, r5, r1],,[604, 115, 5, 5, 2],,noPlanSynthesised,,392982
4,,[r2, r3, r4, r5, r1],,[440, 27, 1, 5, 3],,noPlanSynthesised,,393825
4,,[r2, r3, r4, r5, r1],,[1346, 51, 2, 3, 3],,noPlanSynthesised,,394711
4,,[r2, r3, r4, r5, r1],,[3651, 64, 3, 2, 4],,noPlanSynthesised,,395414
4,,[r2, r3, r4, r5, r1],,[831, 26, 5, 4, 2],,noPlanSynthesised,,396088
4,,[r2, r3, r4, r5, r1],,[355, 111, 3, 1, 4],,noPlanSynthesised,,396656
4,,[r2, r3, r4, r5, r1],,[3252, 55, 2, 2, 2],,noPlanSynthesised,,397290
4,,[r2, r3, r4, r5, r1],,[278, 44, 4, 1, 5],,noPlanSynthesised,,398049
4,,[r2, r3, r4, r5, r1],,[2939, 72, 2, 4, 3],,noPlanSynthesised,,398810
4,,[r2, r3, r4, r5, r1],,[36, 15, 4, 1, 3],,noPlanSynthesised,,399866
4,,[r2, r3, r4, r5, r1],,[1731, 92, 3, 4, 2],,noPlanSynthesised,,401236
4,,[r2, r3, r4, r5, r1],,[5011, 13, 5, 4, 2],,noPlanSynthesised,,401881
4,,[r2, r3, r4, r5, r1],,[2382, 3, 2, 4, 3],,noPlanSynthesised,,402981
4,,[r2, r3, r4, r5, r1],,[17, 7, 1, 1, 1],,noPlanSynthesised,,404074
4,,[r2, r3, r4, r5, r1],,[5007, 24, 3, 3, 6],,noPlanSynthesised,,404964
5,,[r2, r3, r4, r5, r1],,[44, 10, 1, 5, 590],,noPlanSynthesised,,405964
5,,[r2, r3, r4, r5, r1],,[72, 19, 5, 4, 97],,noPlanSynthesised,,407939
5,,[r2, r3, r4, r5, r1],,[78, 7, 5, 4, 462],,noPlanSynthesised,,409032
5,,[r2, r3, r4, r5, r1],,[69, 4, 1, 2, 546],,noPlanSynthesised,,409956
5,,[r2, r3, r4, r5, r1],,[36, 23, 6, 2, 269],,noPlanSynthesised,,410834
5,,[r2, r3, r4, r5, r1],,[2, 3, 5, 2, 219],,noPlanSynthesised,,412023
5,,[r2, r3, r4, r5, r1],,[2, 9, 3, 3, 117],,noPlanSynthesised,,413089
5,,[r2, r3, r4, r5, r1],,[8, 7, 3, 1, 689],,noPlanSynthesised,,414127
5,,[r2, r3, r4, r5, r1],,[57, 6, 6, 4, 188],,noPlanSynthesised,,416576
5,,[r2, r3, r4, r5, r1],,[18, 19, 3, 4, 431],,noPlanSynthesised,,417548
5,,[r2, r3, r4, r5, r1],,[109, 1, 6, 6, 22],,noPlanSynthesised,,418438
5,,[r2, r3, r4, r5, r1],,[23, 3, 1, 1, 610],,noPlanSynthesised,,419496
5,,[r2, r3, r4, r5, r1],,[29, 18, 6, 2, 336],,noPlanSynthesised,,420404
5,,[r2, r3, r4, r5, r1],,[83, 3, 2, 6, 312],,noPlanSynthesised,,421213
5,,[r2, r3, r4, r5, r1],,[24, 10, 5, 2, 498],,noPlanSynthesised,,422241
5,,[r2, r3, r4, r5, r1],,[115, 14, 5, 2, 420],,noPlanSynthesised,,423064
5,,[r2, r3, r4, r5, r1],,[56, 14, 1, 5, 262],,noPlanSynthesised,,423968
5,,[r2, r3, r4, r5, r1],,[2, 21, 6, 6, 578],,noPlanSynthesised,,426347
5,,[r2, r3, r4, r5, r1],,[104, 11, 1, 6, 574],,noPlanSynthesised,,427236
5,,[r2, r3, r4, r5, r1],,[88, 22, 6, 3, 677],,noPlanSynthesised,,427957
5,,[r2, r3, r4, r5, r1],,[37, 20, 2, 6, 549],,noPlanSynthesised,,429376
5,,[r2, r3, r4, r5, r1],,[68, 6, 3, 4, 380],,noPlanSynthesised,,430283
5,,[r2, r3, r4, r5, r1],,[16, 17, 1, 4, 186],,noPlanSynthesised,,431389
5,,[r2, r3, r4, r5, r1],,[59, 18, 2, 1, 460],,noPlanSynthesised,,432265
5,,[r2, r3, r4, r5, r1],,[87, 16, 5, 2, 498],,noPlanSynthesised,,433246
5,,[r2, r3, r4, r5, r1],,[44, 3, 5, 3, 218],,noPlanSynthesised,,434268
5,,[r2, r3, r4, r5, r1],,[18, 14, 4, 1, 362],,noPlanSynthesised,,435327
5,,[r2, r3, r4, r5, r1],,[91, 16, 6, 2, 517],,noPlanSynthesised,,436889
5,,[r2, r3, r4, r5, r1],,[56, 11, 6, 2, 239],,noPlanSynthesised,,437787
5,,[r2, r3, r4, r5, r1],,[120, 20, 4, 2, 141],,noPlanSynthesised,,438613
5,,[r2, r3, r4, r5, r1],,[89, 16, 4, 3, 341],,noPlanSynthesised,,439472
5,,[r2, r3, r4, r5, r1],,[64, 24, 4, 5, 247],,noPlanSynthesised,,440341
5,,[r2, r3, r4, r5, r1],,[78, 12, 2, 6, 176],,noPlanSynthesised,,441663
5,,[r2, r3, r4, r5, r1],,[28, 23, 4, 6, 219],,noPlanSynthesised,,443405
5,,[r2, r3, r4, r5, r1],,[94, 21, 4, 3, 71],,noPlanSynthesised,,444494
5,,[r2, r3, r4, r5, r1],,[9, 5, 5, 3, 529],,noPlanSynthesised,,445726
5,,[r2, r3, r4, r5, r1],,[82, 1, 3, 3, 155],,noPlanSynthesised,,446636
5,,[r2, r3, r4, r5, r1],,[31, 20, 1, 5, 553],,noPlanSynthesised,,449444
5,,[r2, r3, r4, r5, r1],,[85, 11, 2, 6, 276],,noPlanSynthesised,,450399
5,,[r2, r3, r4, r5, r1],,[27, 11, 5, 2, 129],,noPlanSynthesised,,451458
5,,[r2, r3, r4, r5, r1],,[14, 21, 4, 1, 171],,noPlanSynthesised,,454187
5,,[r2, r3, r4, r5, r1],,[99, 24, 3, 2, 648],,noPlanSynthesised,,455073
5,,[r2, r3, r4, r5, r1],,[75, 13, 3, 3, 683],,noPlanSynthesised,,455887
5,,[r2, r3, r4, r5, r1],,[93, 9, 4, 3, 581],,noPlanSynthesised,,456758
5,,[r2, r3, r4, r5, r1],,[34, 2, 5, 4, 497],,noPlanSynthesised,,457603
5,,[r2, r3, r4, r5, r1],,[41, 16, 3, 1, 429],,noPlanSynthesised,,459401
5,,[r2, r3, r4, r5, r1],,[118, 1, 1, 1, 709],,noPlanSynthesised,,461955
5,,[r2, r3, r4, r5, r1],,[79, 19, 1, 3, 283],,noPlanSynthesised,,463840
5,,[r2, r3, r4, r5, r1],,[91, 22, 1, 1, 583],,noPlanSynthesised,,466190
5,,[r2, r3, r4, r5, r1],,[17, 20, 6, 3, 312],,noPlanSynthesised,,467082
5,,[r2, r3, r4, r5, r1],,[8, 13, 5, 3, 393],,noPlanSynthesised,,468012
5,,[r2, r3, r4, r5, r1],,[1, 12, 5, 5, 484],,noPlanSynthesised,,469036
5,,[r2, r3, r4, r5, r1],,[72, 18, 3, 1, 227],,noPlanSynthesised,,469893
5,,[r2, r3, r4, r5, r1],,[31, 5, 2, 4, 598],,noPlanSynthesised,,470871
5,,[r2, r3, r4, r5, r1],,[33, 8, 1, 4, 157],,noPlanSynthesised,,475725
5,,[r2, r3, r4, r5, r1],,[16, 7, 6, 5, 391],,noPlanSynthesised,,476924
5,,[r2, r3, r4, r5, r1],,[82, 6, 5, 5, 180],,noPlanSynthesised,,478125
5,,[r2, r3, r4, r5, r1],,[2, 3, 6, 2, 51],,noPlanSynthesised,,479010
5,,[r2, r3, r4, r5, r1],,[112, 5, 2, 1, 570],,noPlanSynthesised,,479866
5,,[r2, r3, r4, r5, r1],,[43, 1, 2, 4, 703],,noPlanSynthesised,,481465
5,,[r2, r3, r4, r5, r1],,[15, 9, 6, 4, 220],,noPlanSynthesised,,482391
5,,[r2, r3, r4, r5, r1],,[63, 23, 5, 1, 312],,noPlanSynthesised,,483215
5,,[r2, r3, r4, r5, r1],,[86, 18, 1, 6, 284],,noPlanSynthesised,,485085
5,,[r2, r3, r4, r5, r1],,[36, 12, 3, 6, 135],,noPlanSynthesised,,488003
5,,[r2, r3, r4, r5, r1],,[11, 5, 5, 5, 618],,noPlanSynthesised,,489280
5,,[r2, r3, r4, r5, r1],,[27, 10, 2, 2, 628],,noPlanSynthesised,,490195
5,,[r2, r3, r4, r5, r1],,[47, 8, 4, 2, 212],,noPlanSynthesised,,491679
5,,[r2, r3, r4, r5, r1],,[51, 9, 3, 5, 685],,noPlanSynthesised,,492753
5,,[r2, r3, r4, r5, r1],,[67, 16, 1, 2, 466],,noPlanSynthesised,,493698
5,,[r2, r3, r4, r5, r1],,[38, 17, 4, 1, 182],,noPlanSynthesised,,495017
5,,[r2, r3, r4, r5, r1],,[62, 12, 4, 2, 556],,noPlanSynthesised,,496034
5,,[r2, r3, r4, r5, r1],,[102, 3, 4, 2, 626],,noPlanSynthesised,,498134
5,,[r2, r3, r4, r5, r1],,[31, 14, 5, 3, 299],,noPlanSynthesised,,499183
5,,[r2, r3, r4, r5, r1],,[75, 21, 1, 1, 502],,noPlanSynthesised,,500242
5,,[r2, r3, r4, r5, r1],,[91, 12, 6, 6, 614],,noPlanSynthesised,,501388
5,,[r2, r3, r4, r5, r1],,[100, 12, 5, 1, 467],,noPlanSynthesised,,502288
5,,[r2, r3, r4, r5, r1],,[75, 3, 2, 6, 404],,noPlanSynthesised,,503224
5,,[r2, r3, r4, r5, r1],,[109, 18, 2, 3, 563],,noPlanSynthesised,,503903
5,,[r2, r3, r4, r5, r1],,[115, 12, 2, 1, 610],,noPlanSynthesised,,504735
5,,[r2, r3, r4, r5, r1],,[32, 6, 4, 1, 400],,noPlanSynthesised,,505727
5,,[r2, r3, r4, r5, r1],,[58, 5, 6, 3, 372],,noPlanSynthesised,,506671
5,,[r2, r3, r4, r5, r1],,[116, 20, 2, 2, 392],,noPlanSynthesised,,507836
5,,[r2, r3, r4, r5, r1],,[52, 6, 5, 4, 618],,noPlanSynthesised,,508796
5,,[r2, r3, r4, r5, r1],,[80, 9, 3, 6, 474],,noPlanSynthesised,,509872
5,,[r2, r3, r4, r5, r1],,[16, 15, 5, 4, 188],,noPlanSynthesised,,511260
5,,[r2, r3, r4, r5, r1],,[86, 9, 6, 2, 457],,noPlanSynthesised,,512202
5,,[r2, r3, r4, r5, r1],,[115, 8, 4, 2, 474],,noPlanSynthesised,,512947
5,,[r2, r3, r4, r5, r1],,[5, 3, 4, 6, 27],,noPlanSynthesised,,513652
5,,[r2, r3, r4, r5, r1],,[50, 24, 2, 2, 331],,noPlanSynthesised,,514858
5,,[r2, r3, r4, r5, r1],,[9, 22, 1, 6, 171],,noPlanSynthesised,,516622
5,,[r2, r3, r4, r5, r1],,[68, 23, 4, 2, 705],,noPlanSynthesised,,517604
5,,[r2, r3, r4, r5, r1],,[15, 8, 6, 6, 446],,noPlanSynthesised,,518527
5,,[r2, r3, r4, r5, r1],,[3, 19, 1, 6, 654],,noPlanSynthesised,,519332
5,,[r2, r3, r4, r5, r1],,[62, 17, 1, 3, 448],,noPlanSynthesised,,520222
5,,[r2, r3, r4, r5, r1],,[44, 11, 5, 3, 239],,noPlanSynthesised,,520989
5,,[r2, r3, r4, r5, r1],,[47, 15, 4, 1, 542],,noPlanSynthesised,,522987
5,,[r2, r3, r4, r5, r1],,[54, 24, 3, 3, 129],,noPlanSynthesised,,524609
5,,[r2, r3, r4, r5, r1],,[80, 24, 4, 6, 224],,noPlanSynthesised,,525487
5,,[r2, r3, r4, r5, r1],,[22, 12, 3, 1, 106],,noPlanSynthesised,,526441
5,,[r2, r3, r4, r5, r1],,[118, 6, 1, 1, 219],,noPlanSynthesised,,528513
6,,[r2, r3, r4, r5, r1],,[1, 16, 2, 4, 2200438],,noPlanSynthesised,,529212
6,,[r2, r3, r4, r5, r1],,[1, 13, 1, 6, 3242596],,noPlanSynthesised,,529714
6,,[r2, r3, r4, r5, r1],,[1, 17, 6, 3, 631040],,noPlanSynthesised,,530480
6,,[r2, r3, r4, r5, r1],,[1, 20, 5, 5, 2050199],,noPlanSynthesised,,531326
6,,[r2, r3, r4, r5, r1],,[1, 15, 1, 5, 621713],,noPlanSynthesised,,531926
6,,[r2, r3, r4, r5, r1],,[1, 23, 5, 4, 3211612],,noPlanSynthesised,,532381
6,,[r2, r3, r4, r5, r1],,[1, 23, 5, 2, 52091],,noPlanSynthesised,,532890
6,,[r2, r3, r4, r5, r1],,[1, 1, 4, 1, 2752127],,noPlanSynthesised,,533488
6,,[r2, r3, r4, r5, r1],,[1, 2, 1, 4, 2450029],,noPlanSynthesised,,533895
6,,[r2, r3, r4, r5, r1],,[1, 5, 6, 2, 1674945],,noPlanSynthesised,,534379
6,,[r2, r3, r4, r5, r1],,[1, 7, 6, 2, 1354396],,noPlanSynthesised,,534810
6,,[r2, r3, r4, r5, r1],,[1, 11, 4, 6, 808006],,noPlanSynthesised,,535299
6,,[r2, r3, r4, r5, r1],,[1, 9, 4, 3, 941055],,noPlanSynthesised,,535773
6,,[r2, r3, r4, r5, r1],,[1, 17, 5, 3, 3108662],,noPlanSynthesised,,536334
6,,[r2, r3, r4, r5, r1],,[1, 17, 5, 2, 2000149],,noPlanSynthesised,,536941
6,,[r2, r3, r4, r5, r1],,[1, 7, 1, 5, 2983836],,noPlanSynthesised,,537454
6,,[r2, r3, r4, r5, r1],,[1, 15, 5, 4, 1661957],,noPlanSynthesised,,537803
6,,[r2, r3, r4, r5, r1],,[1, 22, 6, 2, 926632],,noPlanSynthesised,,538337
6,,[r2, r3, r4, r5, r1],,[1, 13, 1, 1, 303815],,noPlanSynthesised,,538909
6,,[r2, r3, r4, r5, r1],,[1, 18, 2, 5, 444813],,noPlanSynthesised,,539796
6,,[r2, r3, r4, r5, r1],,[1, 4, 1, 4, 415354],,noPlanSynthesised,,540431
6,,[r2, r3, r4, r5, r1],,[1, 15, 5, 2, 3532661],,noPlanSynthesised,,541114
6,,[r2, r3, r4, r5, r1],,[1, 9, 6, 6, 1537475],,noPlanSynthesised,,541728
6,,[r2, r3, r4, r5, r1],,[1, 19, 3, 5, 2557429],,noPlanSynthesised,,542311
