alloc,,robots,,perm,,reason,,time
1,,[r2, r3, r1],,[5505825, 435, 1440812886],,probSuccessViolated,,12698
77,,[r2, r3, r1],,[1916347378, 253, 468780784],,probSuccessViolated,,10046681
77,,[r2, r3, r1],,[612709404, 358, 948659663],,probSuccessViolated,,10051743
77,,[r2, r3, r1],,[1717671321, 231, 1156697468],,probSuccessViolated,,10061670
77,,[r2, r3, r1],,[269617281, 518, 1007875164],,probSuccessViolated,,10064197
78,,[r2, r3, r1],,[1148284978, 333, 1790103356],,probSuccessViolated,,10091655
78,,[r2, r3, r1],,[752023659, 533, 234111001],,probSuccessViolated,,10096880
78,,[r2, r3, r1],,[456430100, 106, 502008555],,probSuccessViolated,,10104783
78,,[r2, r3, r1],,[1495497132, 67, 907735786],,probSuccessViolated,,10109703
78,,[r2, r3, r1],,[499816138, 488, 1702914972],,probSuccessViolated,,10112177
78,,[r2, r3, r1],,[189252167, 469, 67435428],,probSuccessViolated,,10119786
78,,[r2, r3, r1],,[170140856, 600, 587345263],,probSuccessViolated,,10122138
78,,[r2, r3, r1],,[523678368, 436, 1611739103],,probSuccessViolated,,10127145
78,,[r2, r3, r1],,[1658953874, 589, 806347983],,probSuccessViolated,,10129753
78,,[r2, r3, r1],,[248305865, 576, 1681073742],,probSuccessViolated,,10134836
78,,[r2, r3, r1],,[898298436, 382, 867956545],,probSuccessViolated,,10137291
78,,[r2, r3, r1],,[190510167, 49, 1979142014],,probSuccessViolated,,10144879
78,,[r2, r3, r1],,[1954669532, 135, 486679822],,probSuccessViolated,,10157404
78,,[r2, r3, r1],,[371943500, 568, 1066280591],,probSuccessViolated,,10162176
78,,[r2, r3, r1],,[650929529, 473, 1317734422],,probSuccessViolated,,10169437
78,,[r2, r3, r1],,[1250376142, 660, 671990244],,probSuccessViolated,,10171972
78,,[r2, r3, r1],,[1001073199, 180, 988309105],,probSuccessViolated,,10176894
78,,[r2, r3, r1],,[1696123933, 529, 1068244952],,probSuccessViolated,,10179366
78,,[r2, r3, r1],,[909197688, 286, 1920179711],,probSuccessViolated,,10192646
78,,[r2, r3, r1],,[1229202425, 477, 1376855874],,probSuccessViolated,,10195291
78,,[r2, r3, r1],,[124230225, 112, 933823144],,probSuccessViolated,,10197688
79,,[r2, r3, r1],,[1095477127, 302, 1547283428],,probSuccessViolated,,10207873
79,,[r2, r3, r1],,[815218535, 185, 287468754],,probSuccessViolated,,10212762
79,,[r2, r3, r1],,[1710350734, 640, 710421908],,probSuccessViolated,,10230569
79,,[r2, r3, r1],,[304575200, 351, 597015343],,probSuccessViolated,,10233008
79,,[r2, r3, r1],,[1820186466, 472, 682809382],,probSuccessViolated,,10248147
79,,[r2, r3, r1],,[1782772980, 22, 1968291169],,probSuccessViolated,,10250583
79,,[r2, r3, r1],,[437703920, 665, 211729461],,probSuccessViolated,,10255499
79,,[r2, r3, r1],,[251170070, 562, 1143592884],,probSuccessViolated,,10260294
79,,[r2, r3, r1],,[1279885177, 532, 1462345740],,probSuccessViolated,,10262813
79,,[r2, r3, r1],,[1837208300, 64, 1019585640],,probSuccessViolated,,10283759
79,,[r2, r3, r1],,[1323838247, 63, 1962226200],,probSuccessViolated,,10293866
79,,[r2, r3, r1],,[796217922, 298, 1920574299],,probSuccessViolated,,10299032
79,,[r2, r3, r1],,[1838476378, 13, 1317193413],,probSuccessViolated,,10314756
79,,[r2, r3, r1],,[1270756077, 151, 447126547],,probSuccessViolated,,10325020
80,,[r2, r3, r1],,[1658269656, 413, 472716364],,probSuccessViolated,,10330172
80,,[r2, r3, r1],,[148438832, 72, 1451119178],,probSuccessViolated,,10337681
80,,[r2, r3, r1],,[1629770680, 43, 1218499720],,probSuccessViolated,,10340311
80,,[r2, r3, r1],,[206644793, 702, 1659393823],,probSuccessViolated,,10345135
80,,[r2, r3, r1],,[592868562, 194, 687999516],,probSuccessViolated,,10347629
80,,[r2, r3, r1],,[324310308, 449, 992097110],,probSuccessViolated,,10355167
80,,[r2, r3, r1],,[1326049202, 96, 533605960],,probSuccessViolated,,10357775
80,,[r2, r3, r1],,[585841133, 491, 1405114776],,probSuccessViolated,,10362859
80,,[r2, r3, r1],,[733294841, 280, 51701325],,probSuccessViolated,,10373181
80,,[r2, r3, r1],,[743314969, 292, 1313538101],,probSuccessViolated,,10380858
80,,[r2, r3, r1],,[1566342640, 582, 1843679917],,probSuccessViolated,,10396473
80,,[r2, r3, r1],,[1615677825, 573, 1849330447],,probSuccessViolated,,10414331
80,,[r2, r3, r1],,[1468249390, 546, 761304927],,probSuccessViolated,,10422025
80,,[r2, r3, r1],,[1026034426, 283, 63446734],,probSuccessViolated,,10429684
80,,[r2, r3, r1],,[1062057746, 536, 1317672193],,probSuccessViolated,,10434871
80,,[r2, r3, r1],,[64118168, 111, 860905322],,probSuccessViolated,,10437391
80,,[r2, r3, r1],,[903678912, 287, 1198110665],,probSuccessViolated,,10442377
80,,[r2, r3, r1],,[1671331246, 687, 979978323],,probSuccessViolated,,10447130
80,,[r2, r3, r1],,[13012934, 453, 1456650068],,probSuccessViolated,,10452188
81,,[r2, r3, r1],,[1378054956, 151, 1803121997],,probSuccessViolated,,10461955
81,,[r2, r3, r1],,[293305527, 482, 41329656],,probSuccessViolated,,10464482
81,,[r2, r3, r1],,[1147376176, 300, 1799662387],,probSuccessViolated,,10467004
81,,[r2, r3, r1],,[1485920327, 122, 1552478038],,probSuccessViolated,,10472066
81,,[r2, r3, r1],,[1604104449, 398, 1636613846],,probSuccessViolated,,10488730
81,,[r2, r3, r1],,[60073879, 92, 868674353],,probSuccessViolated,,10491402
81,,[r2, r3, r1],,[548483878, 485, 651163511],,probSuccessViolated,,10494245
81,,[r2, r3, r1],,[506663536, 555, 1847963816],,probSuccessViolated,,10496911
81,,[r2, r3, r1],,[507108927, 200, 1408701188],,probSuccessViolated,,10502139
81,,[r2, r3, r1],,[785901518, 48, 81688097],,probSuccessViolated,,10512343
81,,[r2, r3, r1],,[888381840, 174, 1149477738],,probSuccessViolated,,10514936
81,,[r2, r3, r1],,[355249872, 580, 145109835],,probSuccessViolated,,10517429
81,,[r2, r3, r1],,[465384018, 156, 1970519418],,probSuccessViolated,,10519833
81,,[r2, r3, r1],,[458034281, 387, 588592815],,probSuccessViolated,,10524734
81,,[r2, r3, r1],,[1808517239, 298, 1912692429],,probSuccessViolated,,10529627
81,,[r2, r3, r1],,[1156430366, 310, 330002788],,probSuccessViolated,,10532169
81,,[r2, r3, r1],,[746343964, 192, 156027058],,probSuccessViolated,,10534785
81,,[r2, r3, r1],,[805103632, 356, 1164116248],,probSuccessViolated,,10537245
81,,[r2, r3, r1],,[2003861194, 297, 1106558003],,probSuccessViolated,,10547193
81,,[r2, r3, r1],,[1595607148, 53, 1223818092],,probSuccessViolated,,10552388
81,,[r2, r3, r1],,[1187675421, 308, 154623311],,probSuccessViolated,,10557579
81,,[r2, r3, r1],,[877314839, 11, 1744474633],,probSuccessViolated,,10565177
81,,[r2, r3, r1],,[1356503033, 665, 653312780],,probSuccessViolated,,10578103
82,,[r2, r3, r1],,[1033573752, 153, 1196623515],,probSuccessViolated,,10585859
82,,[r2, r3, r1],,[578757118, 308, 1074908140],,probSuccessViolated,,10588403
82,,[r2, r3, r1],,[1882271528, 152, 1217035077],,probSuccessViolated,,10596129
82,,[r2, r3, r1],,[497744875, 134, 1085756178],,probSuccessViolated,,10598726
82,,[r2, r3, r1],,[127991112, 142, 177337148],,probSuccessViolated,,10606014
82,,[r2, r3, r1],,[1067818394, 334, 1149515379],,probSuccessViolated,,10613619
82,,[r2, r3, r1],,[400496607, 400, 102003409],,probSuccessViolated,,10615975
82,,[r2, r3, r1],,[524253176, 380, 159033776],,probSuccessViolated,,10618444
82,,[r2, r3, r1],,[1540418076, 278, 1782525612],,probSuccessViolated,,10625986
82,,[r2, r3, r1],,[1643905339, 358, 212898692],,probSuccessViolated,,10630969
82,,[r2, r3, r1],,[494947868, 160, 1409140789],,probSuccessViolated,,10633501
82,,[r2, r3, r1],,[1821718991, 252, 87008128],,probSuccessViolated,,10636059
82,,[r2, r3, r1],,[576656472, 31, 765653066],,probSuccessViolated,,10638584
82,,[r2, r3, r1],,[1581651867, 478, 1130129859],,probSuccessViolated,,10643769
82,,[r2, r3, r1],,[1869799454, 493, 565478967],,probSuccessViolated,,10651310
82,,[r2, r3, r1],,[843253078, 131, 691796439],,probSuccessViolated,,10653656
82,,[r2, r3, r1],,[876123819, 614, 368401696],,probSuccessViolated,,10658705
82,,[r2, r3, r1],,[162650173, 403, 1377207744],,probSuccessViolated,,10663628
82,,[r2, r3, r1],,[824358435, 139, 1562915267],,probSuccessViolated,,10666266
82,,[r2, r3, r1],,[55017108, 244, 933927779],,probSuccessViolated,,10668869
82,,[r2, r3, r1],,[1118117644, 297, 548836987],,probSuccessViolated,,10671394
82,,[r2, r3, r1],,[245209478, 403, 1447677123],,probSuccessViolated,,10674056
82,,[r2, r3, r1],,[262351740, 648, 259534133],,probSuccessViolated,,10676658
82,,[r2, r3, r1],,[1517571863, 548, 408411684],,probSuccessViolated,,10679120
82,,[r2, r3, r1],,[620665669, 89, 153938527],,probSuccessViolated,,10681705
82,,[r2, r3, r1],,[1769715239, 416, 213069806],,probSuccessViolated,,10689223
82,,[r2, r3, r1],,[1521470366, 413, 1902717563],,probSuccessViolated,,10691842
82,,[r2, r3, r1],,[1042015477, 624, 323022579],,probSuccessViolated,,10694385
82,,[r2, r3, r1],,[786350490, 443, 1751089090],,probSuccessViolated,,10699377
82,,[r2, r3, r1],,[1841559136, 190, 820499356],,probSuccessViolated,,10701841
82,,[r2, r3, r1],,[1132043470, 182, 404954196],,probSuccessViolated,,10704433
82,,[r2, r3, r1],,[1546139676, 715, 1106587244],,probSuccessViolated,,10710718
83,,[r2, r3, r1],,[563862040, 23, 1193191418],,probSuccessViolated,,10721475
83,,[r2, r3, r1],,[1182302624, 705, 1478483805],,noPlanSynthesised,,10723002
83,,[r2, r3, r1],,[1247958842, 242, 457819179],,probSuccessViolated,,10733452
83,,[r2, r3, r1],,[821821879, 477, 128221061],,probSuccessViolated,,10736088
83,,[r2, r3, r1],,[729865507, 211, 330847335],,probSuccessViolated,,10738664
83,,[r2, r3, r1],,[1446784643, 615, 619820241],,probSuccessViolated,,10741216
83,,[r2, r3, r1],,[1147873746, 301, 193375246],,probSuccessViolated,,10765118
83,,[r2, r3, r1],,[1547186120, 303, 113731609],,probSuccessViolated,,10769171
83,,[r2, r3, r1],,[1744894948, 379, 917869426],,probSuccessViolated,,10774096
83,,[r2, r3, r1],,[544355468, 347, 1407284361],,probSuccessViolated,,10779161
83,,[r2, r3, r1],,[941803805, 517, 668485901],,probSuccessViolated,,10781801
83,,[r2, r3, r1],,[1983060042, 585, 1159883484],,probSuccessViolated,,10784781
83,,[r2, r3, r1],,[11261631, 527, 919799341],,probSuccessViolated,,10787135
83,,[r2, r3, r1],,[190265796, 108, 1869945972],,probSuccessViolated,,10789644
83,,[r2, r3, r1],,[1969368858, 574, 986549136],,probSuccessViolated,,10794969
83,,[r2, r3, r1],,[114795692, 480, 1930993683],,probSuccessViolated,,10800283
83,,[r2, r3, r1],,[785377727, 118, 1981898949],,probSuccessViolated,,10806056
83,,[r2, r3, r1],,[791300679, 633, 539530350],,probSuccessViolated,,10814459
83,,[r2, r3, r1],,[575564118, 185, 1329414986],,probSuccessViolated,,10817189
83,,[r2, r3, r1],,[88322820, 15, 1061017889],,probSuccessViolated,,10819901
83,,[r2, r3, r1],,[278411900, 187, 545019204],,probSuccessViolated,,10830195
83,,[r2, r3, r1],,[544120507, 273, 122774316],,probSuccessViolated,,10835449
83,,[r2, r3, r1],,[317206475, 720, 1995954771],,probSuccessViolated,,10837950
83,,[r2, r3, r1],,[513939503, 124, 8055939],,probSuccessViolated,,10840597
84,,[r2, r3, r1],,[472137088, 199, 1053611114],,probSuccessViolated,,10850744
84,,[r2, r3, r1],,[781517244, 431, 473362314],,probSuccessViolated,,10858904
84,,[r2, r3, r1],,[154002819, 113, 1572659186],,probSuccessViolated,,10861329
84,,[r2, r3, r1],,[1017377275, 354, 1222698496],,probSuccessViolated,,10866285
84,,[r2, r3, r1],,[1145224673, 270, 1740431779],,probSuccessViolated,,10871615
84,,[r2, r3, r1],,[1851091622, 411, 123910725],,probSuccessViolated,,10874158
84,,[r2, r3, r1],,[516172569, 673, 1207185615],,probSuccessViolated,,10884013
84,,[r2, r3, r1],,[1120136098, 282, 874129825],,probSuccessViolated,,10886566
84,,[r2, r3, r1],,[1221817728, 237, 890843566],,probSuccessViolated,,10891676
84,,[r2, r3, r1],,[1091457677, 420, 743403966],,probSuccessViolated,,10894305
84,,[r2, r3, r1],,[63594109, 507, 774101398],,probSuccessViolated,,10899523
84,,[r2, r3, r1],,[1990752261, 633, 1912480592],,probSuccessViolated,,10902463
84,,[r2, r3, r1],,[648951788, 652, 285113486],,probSuccessViolated,,10905064
84,,[r2, r3, r1],,[773532777, 7, 1168735789],,probSuccessViolated,,10907734
84,,[r2, r3, r1],,[1538160378, 409, 1679659033],,probSuccessViolated,,10912728
84,,[r2, r3, r1],,[288578605, 40, 1631202662],,probSuccessViolated,,10915207
84,,[r2, r3, r1],,[481555359, 154, 775384739],,probSuccessViolated,,10917814
84,,[r2, r3, r1],,[1032644367, 252, 1536483473],,probSuccessViolated,,10920377
84,,[r2, r3, r1],,[114425672, 21, 316645039],,probSuccessViolated,,10925240
84,,[r2, r3, r1],,[1324351935, 579, 709376090],,probSuccessViolated,,10935710
84,,[r2, r3, r1],,[493351347, 94, 661614795],,probSuccessViolated,,10943490
84,,[r2, r3, r1],,[514009434, 311, 734419026],,probSuccessViolated,,10951367
84,,[r2, r3, r1],,[1014785872, 626, 1238206391],,probSuccessViolated,,10957464
84,,[r2, r3, r1],,[401621220, 120, 1823512640],,probSuccessViolated,,10962120
85,,[r2, r3, r1],,[1103370856, 143, 923164165],,probSuccessViolated,,10976494
85,,[r2, r3, r1],,[193304160, 718, 1337606576],,probSuccessViolated,,10981627
85,,[r2, r3, r1],,[1820889607, 474, 109420798],,probSuccessViolated,,10987245
85,,[r2, r3, r1],,[1802253620, 313, 381813513],,probSuccessViolated,,10989963
85,,[r2, r3, r1],,[1589013476, 696, 1562923844],,probSuccessViolated,,10995134
85,,[r2, r3, r1],,[214550650, 358, 1465977385],,probSuccessViolated,,11007977
85,,[r2, r3, r1],,[222759023, 398, 350115094],,probSuccessViolated,,11010982
85,,[r2, r3, r1],,[746909620, 146, 1527825830],,probSuccessViolated,,11015188
85,,[r2, r3, r1],,[224363662, 438, 710326029],,probSuccessViolated,,11021414
85,,[r2, r3, r1],,[223667529, 516, 1531110723],,probSuccessViolated,,11027841
85,,[r2, r3, r1],,[755925087, 608, 917387349],,probSuccessViolated,,11035616
85,,[r2, r3, r1],,[164549225, 362, 1397818760],,probSuccessViolated,,11038251
85,,[r2, r3, r1],,[116620918, 455, 1190512451],,probSuccessViolated,,11048842
85,,[r2, r3, r1],,[946663168, 321, 901752651],,probSuccessViolated,,11051420
85,,[r2, r3, r1],,[1583586749, 646, 1903503785],,probSuccessViolated,,11064765
85,,[r2, r3, r1],,[881440922, 660, 754238914],,probSuccessViolated,,11067359
85,,[r2, r3, r1],,[1342489815, 266, 1490992264],,probSuccessViolated,,11069854
85,,[r2, r3, r1],,[902923413, 170, 12575213],,probSuccessViolated,,11078171
85,,[r2, r3, r1],,[1035137821, 197, 423537747],,probSuccessViolated,,11092587
85,,[r2, r3, r1],,[600407044, 630, 1090857893],,probSuccessViolated,,11100972
85,,[r2, r3, r1],,[668265913, 91, 241428503],,probSuccessViolated,,11103583
86,,[r2, r3, r1],,[1273766788, 165, 623878918],,probSuccessViolated,,11124691
86,,[r2, r3, r1],,[1827637534, 197, 1173341814],,probSuccessViolated,,11129883
86,,[r2, r3, r1],,[1045328212, 679, 1213765953],,probSuccessViolated,,11132262
86,,[r2, r3, r1],,[1954532951, 702, 947210239],,probSuccessViolated,,11134783
86,,[r2, r3, r1],,[131252648, 450, 1666499963],,probSuccessViolated,,11137480
86,,[r2, r3, r1],,[1047548165, 360, 1225740847],,probSuccessViolated,,11140054
86,,[r2, r3, r1],,[1731230892, 218, 1167775777],,probSuccessViolated,,11142574
86,,[r2, r3, r1],,[890598438, 350, 937039505],,probSuccessViolated,,11145083
86,,[r2, r3, r1],,[1762447210, 137, 1683832852],,probSuccessViolated,,11150188
86,,[r2, r3, r1],,[951344178, 226, 1266963570],,probSuccessViolated,,11152709
86,,[r2, r3, r1],,[583213672, 116, 351645945],,probSuccessViolated,,11155212
86,,[r2, r3, r1],,[227468838, 275, 984623015],,probSuccessViolated,,11165741
86,,[r2, r3, r1],,[751147710, 659, 210084927],,probSuccessViolated,,11168311
86,,[r2, r3, r1],,[513201081, 606, 330927633],,probSuccessViolated,,11173627
86,,[r2, r3, r1],,[986601608, 44, 733995088],,probSuccessViolated,,11178813
86,,[r2, r3, r1],,[1543239959, 410, 1010117124],,probSuccessViolated,,11189181
86,,[r2, r3, r1],,[1805077857, 33, 217057402],,probSuccessViolated,,11192049
86,,[r2, r3, r1],,[816608381, 543, 1669401381],,probSuccessViolated,,11194484
86,,[r2, r3, r1],,[1972934518, 263, 1467076371],,probSuccessViolated,,11196974
86,,[r2, r3, r1],,[439588294, 210, 1871220836],,probSuccessViolated,,11199484
86,,[r2, r3, r1],,[1925258557, 231, 1071757970],,probSuccessViolated,,11207207
86,,[r2, r3, r1],,[917515709, 408, 831522018],,probSuccessViolated,,11209719
86,,[r2, r3, r1],,[1025337790, 93, 835015166],,probSuccessViolated,,11214938
86,,[r2, r3, r1],,[219750135, 567, 1745771403],,probSuccessViolated,,11217529
86,,[r2, r3, r1],,[938375617, 296, 1194622054],,probSuccessViolated,,11220108
86,,[r2, r3, r1],,[65741156, 720, 1042745376],,probSuccessViolated,,11222463
86,,[r2, r3, r1],,[99881048, 19, 1005175585],,probSuccessViolated,,11227542
86,,[r2, r3, r1],,[891073906, 649, 1347466339],,probSuccessViolated,,11230185
86,,[r2, r3, r1],,[1723138034, 189, 1504847090],,probSuccessViolated,,11237726
87,,[r2, r3, r1],,[1459289192, 485, 574086552],,probSuccessViolated,,11242762
87,,[r2, r3, r1],,[293558875, 28, 559871511],,probSuccessViolated,,11247815
87,,[r2, r3, r1],,[204519298, 620, 594706502],,probSuccessViolated,,11250309
87,,[r2, r3, r1],,[504938041, 532, 1739659038],,probSuccessViolated,,11252813
87,,[r2, r3, r1],,[744642644, 95, 40692264],,probSuccessViolated,,11257917
87,,[r2, r3, r1],,[652570759, 676, 1374136578],,probSuccessViolated,,11260552
87,,[r2, r3, r1],,[1986034455, 466, 534761718],,probSuccessViolated,,11263234
87,,[r2, r3, r1],,[554933423, 457, 1855395299],,probSuccessViolated,,11265812
87,,[r2, r3, r1],,[327538094, 699, 427253630],,probSuccessViolated,,11271199
87,,[r2, r3, r1],,[1502217263, 343, 535225815],,probSuccessViolated,,11273587
87,,[r2, r3, r1],,[1247941568, 316, 1617161261],,probSuccessViolated,,11276210
87,,[r2, r3, r1],,[1068811626, 640, 60658811],,probSuccessViolated,,11278791
87,,[r2, r3, r1],,[1364467497, 284, 1999195197],,probSuccessViolated,,11281488
87,,[r2, r3, r1],,[1832602407, 235, 867882621],,probSuccessViolated,,11289420
87,,[r2, r3, r1],,[1355855436, 41, 1595300864],,probSuccessViolated,,11291861
87,,[r2, r3, r1],,[385229648, 655, 1132740264],,probSuccessViolated,,11305788
87,,[r2, r3, r1],,[127769667, 209, 18181662],,probSuccessViolated,,11308195
87,,[r2, r3, r1],,[171348616, 353, 1342848849],,probSuccessViolated,,11310598
87,,[r2, r3, r1],,[282914103, 458, 306974057],,probSuccessViolated,,11313324
87,,[r2, r3, r1],,[3661671, 654, 720576343],,probSuccessViolated,,11315978
87,,[r2, r3, r1],,[1091822718, 684, 684397341],,probSuccessViolated,,11318500
87,,[r2, r3, r1],,[909622450, 573, 355279955],,probSuccessViolated,,11321230
87,,[r2, r3, r1],,[334869156, 133, 1885288107],,probSuccessViolated,,11323925
87,,[r2, r3, r1],,[1159654861, 337, 1236088130],,probSuccessViolated,,11326549
87,,[r2, r3, r1],,[2003031708, 200, 1345113530],,probSuccessViolated,,11331838
87,,[r2, r3, r1],,[551553744, 520, 1309992201],,probSuccessViolated,,11336851
87,,[r2, r3, r1],,[1504034207, 25, 28441980],,probSuccessViolated,,11342009
87,,[r2, r3, r1],,[920177025, 259, 1819737979],,probSuccessViolated,,11352478
87,,[r2, r3, r1],,[1694356668, 370, 1104567398],,probSuccessViolated,,11360264
87,,[r2, r3, r1],,[1166599569, 407, 1233906052],,probSuccessViolated,,11368438
87,,[r2, r3, r1],,[442549278, 247, 999234659],,probSuccessViolated,,11370996
88,,[r2, r3, r1],,[1926209088, 56, 481429752],,probSuccessViolated,,11376098
88,,[r2, r3, r1],,[1310558184, 371, 1193459795],,probSuccessViolated,,11378715
88,,[r2, r3, r1],,[1279789115, 172, 566660669],,probSuccessViolated,,11381263
88,,[r2, r3, r1],,[1621965016, 100, 494268459],,probSuccessViolated,,11387009
88,,[r2, r3, r1],,[786794783, 453, 873609960],,probSuccessViolated,,11390513
88,,[r2, r3, r1],,[509469772, 155, 41174560],,probSuccessViolated,,11393350
88,,[r2, r3, r1],,[1790184577, 691, 959838772],,probSuccessViolated,,11401715
88,,[r2, r3, r1],,[444504136, 360, 1649228478],,probSuccessViolated,,11404168
88,,[r2, r3, r1],,[57895239, 5, 485787557],,probSuccessViolated,,11406773
88,,[r2, r3, r1],,[188475683, 171, 628398807],,probSuccessViolated,,11414603
88,,[r2, r3, r1],,[949097112, 512, 1265842903],,probSuccessViolated,,11418554
88,,[r2, r3, r1],,[1232515003, 562, 1781578234],,probSuccessViolated,,11421932
88,,[r2, r3, r1],,[1901524830, 174, 1149937944],,probSuccessViolated,,11431160
88,,[r2, r3, r1],,[1602158942, 223, 359581144],,probSuccessViolated,,11440550
88,,[r2, r3, r1],,[575335910, 241, 384830245],,probSuccessViolated,,11443588
88,,[r2, r3, r1],,[1016630207, 206, 1937486929],,probSuccessViolated,,11446529
88,,[r2, r3, r1],,[1093389914, 303, 926477209],,probSuccessViolated,,11449093
88,,[r2, r3, r1],,[860044153, 576, 1380949463],,probSuccessViolated,,11454234
88,,[r2, r3, r1],,[719245732, 222, 1413581969],,probSuccessViolated,,11459402
88,,[r2, r3, r1],,[190433384, 55, 873774445],,probSuccessViolated,,11461943
88,,[r2, r3, r1],,[1697778083, 481, 1550333195],,probSuccessViolated,,11467250
88,,[r2, r3, r1],,[1508889366, 421, 821751350],,probSuccessViolated,,11475252
88,,[r2, r3, r1],,[600081535, 643, 1868924722],,probSuccessViolated,,11477981
88,,[r2, r3, r1],,[1941333652, 105, 1806110228],,probSuccessViolated,,11480682
88,,[r2, r3, r1],,[1088699303, 621, 1490847919],,probSuccessViolated,,11483309
88,,[r2, r3, r1],,[53949242, 13, 1168572126],,probSuccessViolated,,11491122
88,,[r2, r3, r1],,[864803599, 452, 1327915601],,probSuccessViolated,,11493687
88,,[r2, r3, r1],,[114965839, 365, 63461307],,probSuccessViolated,,11496279
88,,[r2, r3, r1],,[496949961, 599, 601818528],,probSuccessViolated,,11501329
89,,[r2, r3, r1],,[503121375, 631, 1931076337],,probSuccessViolated,,11514184
89,,[r2, r3, r1],,[159481387, 371, 761303901],,probSuccessViolated,,11516918
89,,[r2, r3, r1],,[1345611446, 84, 355430606],,probSuccessViolated,,11519467
89,,[r2, r3, r1],,[1415685860, 553, 1751580726],,probSuccessViolated,,11524580
89,,[r2, r3, r1],,[951068623, 146, 894558068],,probSuccessViolated,,11527067
89,,[r2, r3, r1],,[1233839165, 670, 567160885],,probSuccessViolated,,11529489
89,,[r2, r3, r1],,[628458961, 325, 305444887],,probSuccessViolated,,11534553
89,,[r2, r3, r1],,[313104459, 91, 1240580946],,probSuccessViolated,,11537222
89,,[r2, r3, r1],,[232417566, 286, 1708704390],,probSuccessViolated,,11539927
89,,[r2, r3, r1],,[625775097, 327, 1299079104],,probSuccessViolated,,11552695
89,,[r2, r3, r1],,[613470817, 44, 1573272],,probSuccessViolated,,11572888
89,,[r2, r3, r1],,[1583854654, 177, 77954595],,probSuccessViolated,,11577777
89,,[r2, r3, r1],,[1493873973, 98, 1220444227],,probSuccessViolated,,11585482
89,,[r2, r3, r1],,[632715551, 355, 1722208589],,probSuccessViolated,,11590453
89,,[r2, r3, r1],,[1333643890, 436, 223419636],,probSuccessViolated,,11598170
89,,[r2, r3, r1],,[5362177, 616, 488255037],,probSuccessViolated,,11603217
89,,[r2, r3, r1],,[1815207086, 549, 1421863845],,probSuccessViolated,,11610866
89,,[r2, r3, r1],,[1433271624, 249, 226919790],,probSuccessViolated,,11616113
89,,[r2, r3, r1],,[1160166740, 322, 974380748],,probSuccessViolated,,11626197
89,,[r2, r3, r1],,[1128596868, 620, 1918095652],,probSuccessViolated,,11628715
89,,[r2, r3, r1],,[231385124, 244, 505511572],,probSuccessViolated,,11631175
89,,[r2, r3, r1],,[1677599374, 300, 126161530],,probSuccessViolated,,11633687
90,,[r2, r3, r1],,[1426063779, 240, 963715674],,probSuccessViolated,,11646463
90,,[r2, r3, r1],,[1299975081, 117, 1344698892],,probSuccessViolated,,11649000
90,,[r2, r3, r1],,[544803424, 41, 1222654141],,probSuccessViolated,,11651529
90,,[r2, r3, r1],,[1661165076, 467, 821614903],,probSuccessViolated,,11653934
90,,[r2, r3, r1],,[1130944290, 26, 478884173],,probSuccessViolated,,11656591
90,,[r2, r3, r1],,[606304329, 614, 1905882199],,probSuccessViolated,,11659191
90,,[r2, r3, r1],,[1835188804, 91, 423180821],,probSuccessViolated,,11663989
90,,[r2, r3, r1],,[693203580, 421, 638086645],,probSuccessViolated,,11666467
90,,[r2, r3, r1],,[973797137, 389, 1627745090],,probSuccessViolated,,11669072
90,,[r2, r3, r1],,[1940809720, 346, 1232610172],,probSuccessViolated,,11671676
90,,[r2, r3, r1],,[1682510638, 274, 1037681378],,probSuccessViolated,,11679128
90,,[r2, r3, r1],,[904729839, 217, 74472415],,probSuccessViolated,,11681719
90,,[r2, r3, r1],,[1304219697, 308, 534910173],,probSuccessViolated,,11684310
90,,[r2, r3, r1],,[507997211, 22, 697731173],,probSuccessViolated,,11686960
90,,[r2, r3, r1],,[1050516980, 294, 748693031],,probSuccessViolated,,11690448
90,,[r2, r3, r1],,[394542246, 623, 324810354],,probSuccessViolated,,11693043
90,,[r2, r3, r1],,[282284196, 427, 289733483],,probSuccessViolated,,11698291
90,,[r2, r3, r1],,[692442304, 357, 1640111004],,probSuccessViolated,,11705839
90,,[r2, r3, r1],,[595570970, 239, 295760000],,probSuccessViolated,,11708798
90,,[r2, r3, r1],,[871276751, 525, 386948752],,probSuccessViolated,,11711469
90,,[r2, r3, r1],,[1148330501, 664, 1953517403],,probSuccessViolated,,11714426
90,,[r2, r3, r1],,[749474749, 219, 1239600565],,probSuccessViolated,,11717383
90,,[r2, r3, r1],,[49479427, 144, 16773201],,probSuccessViolated,,11737984
90,,[r2, r3, r1],,[1825713926, 137, 1327077329],,probSuccessViolated,,11743290
90,,[r2, r3, r1],,[1558173417, 556, 1218757263],,probSuccessViolated,,11748274
90,,[r2, r3, r1],,[769994436, 386, 950187668],,probSuccessViolated,,11751074
90,,[r2, r3, r1],,[1633870145, 578, 1572053387],,probSuccessViolated,,11756122
90,,[r2, r3, r1],,[1954819352, 17, 1100730673],,probSuccessViolated,,11758575
90,,[r2, r3, r1],,[1842849952, 655, 1138150867],,probSuccessViolated,,11763759
90,,[r2, r3, r1],,[64857386, 384, 1800014002],,probSuccessViolated,,11766310
91,,[r2, r3, r1],,[1590302099, 702, 1745530058],,probSuccessViolated,,11771380
